,core,degree,h,influence,u
3741,10,20,7,1.538,26593
3742,21,41,21,1.538,13676
3743,34,34,34,1.538,27877
3744,24,39,14,1.538,14479
3745,23,23,23,1.538,30389
3746,15,37,1,1.538,16071
3747,24,33,18,1.537,21729
3748,34,34,34,1.537,27862
3749,34,34,34,1.537,27866
3750,24,39,14,1.537,14475
3751,24,40,20,1.536,19903
3752,19,36,1,1.536,10809
3753,36,38,11,1.536,11965
3754,21,21,21,1.536,26981
3755,22,27,22,1.536,881
3756,24,39,1,1.536,1750
3757,25,26,25,1.535,1035
3758,16,30,1,1.535,2054
3759,18,18,1,1.535,32948
3760,15,37,1,1.535,8960
3761,30,31,1,1.535,18010
3762,28,34,28,1.535,10478
3763,12,30,12,1.535,10530
3764,22,37,22,1.535,21142
3765,8,14,1,1.535,21175
3766,14,28,14,1.535,21956
3767,18,32,18,1.535,2803
3768,34,34,34,1.535,27859
3769,15,31,1,1.535,15847
3770,12,23,1,1.535,31753
3771,16,38,1,1.534,19378
3772,30,30,1,1.534,1302
3773,18,24,16,1.534,20986
3774,16,24,1,1.534,2717
3775,17,30,1,1.533,19773
3776,15,32,1,1.533,2551
3777,22,26,22,1.533,20609
3778,32,32,32,1.533,23099
3779,16,16,16,1.533,13587
3780,34,34,34,1.533,27849
3781,34,34,34,1.533,27872
3782,18,23,18,1.533,27919
3783,21,37,1,1.533,15935
3784,28,28,28,1.532,34432
3785,23,35,20,1.532,35695
3786,10,53,1,1.532,18869
3787,22,42,22,1.532,19368
3788,18,41,18,1.532,21473
3789,21,21,21,1.532,26979
3790,19,19,19,1.532,7040
3791,27,27,27,1.532,29269
3792,8,8,1,1.532,4056
3793,14,38,12,1.532,2037
3794,31,31,31,1.532,32769
3795,34,34,34,1.531,12274
3796,14,35,1,1.531,13519
3797,19,21,19,1.531,6809
3798,34,34,34,1.531,27857
3799,34,34,34,1.531,27863
3800,34,34,34,1.531,27868
3801,11,11,11,1.531,7684
3802,18,18,1,1.53,18441
3803,36,38,11,1.53,11969
3804,34,34,34,1.53,12273
3805,9,23,1,1.53,7434
3806,11,11,1,1.53,15442
3807,25,31,25,1.53,3866
3808,30,31,1,1.529,18006
3809,29,29,29,1.529,10736
3810,34,38,34,1.529,12279
3811,34,34,34,1.529,12280
3812,17,36,1,1.529,6216
3813,16,32,1,1.529,27979
3814,29,33,1,1.528,21202
3815,22,22,22,1.528,12302
3816,14,51,8,1.528,6317
3817,18,33,1,1.528,14330
3818,15,34,1,1.528,15963
3819,12,14,1,1.527,17248
3820,15,28,1,1.527,23639
3821,34,34,34,1.527,12258
3822,17,44,17,1.527,3452
3823,34,34,34,1.527,27876
3824,13,39,13,1.527,14484
3825,34,34,34,1.526,16780
3826,13,29,1,1.526,23481
3827,26,35,26,1.526,11787
3828,34,34,34,1.526,12253
3829,22,22,22,1.526,12296
3830,18,27,18,1.526,32194
3831,23,23,23,1.525,11836
3832,21,38,10,1.525,6056
3833,34,34,34,1.525,12269
3834,18,41,18,1.525,3227
3835,15,22,15,1.525,13733
3836,27,27,27,1.525,29266
3837,9,25,10,1.525,7447
3838,18,18,1,1.524,32944
3839,34,34,34,1.524,16790
3840,18,18,18,1.524,36338
3841,21,36,1,1.524,9271
3842,11,41,10,1.524,19825
3843,23,23,23,1.524,20942
3844,29,29,29,1.524,10724
3845,12,23,1,1.524,22456
3846,15,36,15,1.524,12174
3847,21,43,1,1.524,12226
3848,35,35,35,1.524,12757
3849,15,30,15,1.524,3208
3850,11,42,12,1.524,14369
3851,21,41,10,1.524,7535
3852,31,31,31,1.524,32763
3853,15,15,15,1.523,17927
3854,32,32,32,1.523,23105
3855,22,41,14,1.523,25072
3856,5,27,7,1.523,14578
3857,31,31,31,1.523,32768
3858,18,25,1,1.522,10266
3859,23,23,23,1.522,20958
3860,12,28,1,1.522,22458
3861,32,39,17,1.522,11365
3862,32,32,32,1.522,23109
3863,24,39,14,1.522,14468
3864,9,11,1,1.522,7508
3865,18,31,18,1.522,32195
3866,34,34,34,1.521,16783
3867,19,24,1,1.521,20089
3868,34,34,34,1.521,12254
3869,34,34,34,1.521,27869
3870,18,25,1,1.521,14328
3871,23,31,19,1.521,16028
3872,34,34,34,1.52,16776
3873,24,40,20,1.52,19916
3874,16,37,1,1.52,6865
3875,27,27,27,1.52,29268
3876,17,36,14,1.52,16313
3877,31,31,31,1.519,32775
3878,14,16,1,1.519,21707
3879,24,33,18,1.519,21727
3880,20,26,1,1.519,13727
3881,9,38,1,1.519,15152
3882,25,25,25,1.518,35861
3883,30,31,1,1.518,18009
3884,30,30,1,1.518,1307
3885,23,23,23,1.518,20995
3886,36,39,11,1.518,11967
3887,12,47,1,1.518,6524
3888,24,33,21,1.517,16520
3889,12,31,1,1.517,5366
3890,35,35,35,1.517,12735
3891,23,27,23,1.517,8137
3892,31,31,31,1.517,32762
3893,16,37,17,1.516,12531
3894,34,34,34,1.516,27856
3895,10,20,8,1.516,14742
3896,17,22,10,1.516,15713
3897,20,28,1,1.516,32578
3898,31,31,31,1.516,32759
3899,34,34,34,1.515,16793
3900,20,31,1,1.515,22374
3901,15,32,15,1.515,2857
3902,21,33,1,1.515,25956
3903,18,26,10,1.515,13588
3904,24,39,14,1.515,14474
3905,34,34,34,1.514,16802
3906,37,37,37,1.514,34739
3907,8,15,1,1.514,20817
3908,16,40,12,1.514,11776
3909,23,23,23,1.514,11843
3910,22,22,22,1.514,12299
3911,26,26,26,1.514,30275
3912,28,28,28,1.514,32490
3913,18,18,1,1.513,32946
3914,16,41,1,1.513,2525
3915,16,25,1,1.513,20970
3916,16,28,17,1.513,23547
3917,16,16,1,1.513,27977
3918,19,19,19,1.513,7041
3919,23,31,19,1.513,16035
3920,12,32,1,1.513,16092
3921,16,16,16,1.513,32592
3922,24,35,21,1.512,16519
3923,30,31,1,1.512,18004
3924,26,30,1,1.512,18110
3925,24,24,24,1.512,36441
3926,22,32,1,1.512,20123
3927,21,31,1,1.512,24021
3928,34,34,34,1.512,12262
3929,22,22,22,1.512,12304
3930,17,17,17,1.512,24734
3931,13,21,11,1.512,12439
3932,8,48,6,1.512,1655
3933,12,22,12,1.512,13317
3934,28,28,28,1.511,34428
3935,25,25,25,1.511,35850
3936,14,14,14,1.511,18039
3937,24,24,24,1.511,36430
3938,18,18,1,1.511,10271
3939,16,16,16,1.511,20742
3940,30,30,1,1.511,1304
3941,15,25,1,1.511,5261
3942,11,42,1,1.511,2946
3943,10,41,1,1.51,2359
3944,15,28,15,1.51,20116
3945,21,36,1,1.51,20194
3946,24,33,18,1.51,21718
3947,11,24,10,1.51,5710
3948,6,11,6,1.51,11928
3949,32,33,17,1.51,12370
3950,34,34,34,1.51,27875
3951,30,31,1,1.509,18011
3952,23,28,23,1.509,2259
3953,15,31,1,1.509,5257
3954,32,32,32,1.509,23083
3955,32,32,32,1.509,23110
3956,23,33,23,1.509,23191
3957,25,25,25,1.509,26967
3958,21,21,21,1.509,26984
3959,26,26,1,1.509,28062
3960,8,22,1,1.509,15158
3961,22,39,1,1.508,8244
3962,34,34,34,1.508,16785
3963,16,25,1,1.508,20983
3964,34,34,34,1.508,12247
3965,34,34,34,1.508,12256
3966,35,35,35,1.508,12740
3967,18,23,18,1.508,13684
3968,12,14,1,1.507,8782
3969,27,41,1,1.507,9630
3970,26,36,26,1.507,5363
3971,16,40,1,1.507,5373
3972,34,34,34,1.506,16792
3973,23,23,23,1.506,20951
3974,25,25,25,1.506,35854
3975,34,34,34,1.506,12276
3976,10,17,7,1.506,26597
3977,25,25,25,1.506,26653
3978,21,39,1,1.506,7080
3979,34,34,34,1.505,16795
3980,26,31,1,1.505,24247
3981,34,34,34,1.505,12259
3982,34,34,34,1.505,12275
3983,23,23,23,1.504,21008
3984,25,40,25,1.504,6754
3985,25,25,25,1.503,35865
3986,21,26,21,1.503,35897
3987,30,31,1,1.503,18008
3988,32,32,32,1.503,23087
3989,31,31,31,1.503,3890
3990,18,40,1,1.502,4799
3991,19,33,1,1.502,2457
3992,9,43,9,1.502,4994
3993,10,21,1,1.502,5438
3994,25,25,1,1.502,23472
3995,32,33,17,1.502,12368
3996,21,21,21,1.502,26989
3997,15,15,15,1.502,16118
3998,34,34,34,1.501,16801
3999,28,28,28,1.501,34429
4000,24,24,24,1.501,36438
4001,13,39,1,1.501,19089
4002,28,31,28,1.501,23393
4003,34,34,34,1.501,12266
4004,11,45,13,1.501,14601
4005,14,35,1,1.501,3687
4006,21,21,1,1.501,15841
4007,15,29,1,1.5,4148
4008,21,21,21,1.5,35903
4009,19,31,19,1.5,23883
4010,21,36,15,1.5,25709
4011,19,38,1,1.5,25735
4012,24,24,24,1.5,7199
4013,21,43,1,1.5,1968
4014,12,41,1,1.499,8463
4015,16,27,16,1.499,9598
4016,9,40,1,1.499,4984
4017,13,23,13,1.499,20336
4018,16,22,16,1.499,5111
4019,13,33,1,1.499,10279
4020,17,26,17,1.499,20723
4021,16,33,12,1.499,12712
4022,17,21,10,1.499,7400
4023,25,25,25,1.498,35859
4024,23,23,23,1.498,20993
4025,21,23,1,1.498,24865
4026,32,32,32,1.497,23102
4027,32,33,17,1.497,12363
4028,18,26,17,1.497,13539
4029,9,42,1,1.497,7205
4030,26,26,26,1.497,30273
4031,20,20,20,1.496,4355
4032,25,25,25,1.496,35858
4033,24,24,24,1.496,36431
4034,34,34,34,1.496,12260
4035,32,33,17,1.496,12361
4036,34,34,34,1.496,27871
4037,31,31,31,1.495,32777
4038,24,24,24,1.495,33387
4039,24,24,24,1.495,36435
4040,18,28,1,1.495,12788
4041,21,21,21,1.495,26980
4042,19,19,19,1.495,7044
4043,31,31,31,1.495,3917
4044,13,42,1,1.494,2142
4045,22,36,1,1.494,10359
4046,30,30,1,1.494,1314
4047,29,29,29,1.494,10738
4048,29,29,29,1.494,10737
4049,9,23,1,1.494,13731
4050,14,40,1,1.494,14266
4051,20,29,1,1.494,14371
4052,28,28,28,1.494,32481
4053,31,31,31,1.494,32761
4054,24,24,24,1.493,36440
4055,30,44,1,1.493,20563
4056,24,39,24,1.493,1290
4057,22,22,22,1.493,30570
4058,35,35,1,1.492,17369
4059,8,29,8,1.492,9421
4060,23,29,23,1.492,20939
4061,20,28,20,1.492,699
4062,18,36,13,1.492,11332
4063,23,32,23,1.492,11837
4064,32,33,17,1.492,12359
4065,32,33,17,1.492,12357
4066,17,17,1,1.492,126
4067,16,37,1,1.491,21896
4068,25,25,25,1.491,26972
4069,32,34,32,1.491,15006
4070,34,34,34,1.49,16799
4071,34,34,34,1.49,27861
4072,23,31,19,1.49,16044
4073,28,28,28,1.49,32480
4074,17,37,14,1.489,8387
4075,26,27,26,1.489,2262
4076,18,38,8,1.489,18158
4077,11,13,1,1.489,18236
4078,19,19,19,1.489,20436
4079,32,32,32,1.489,23085
4080,23,23,23,1.489,23185
4081,13,43,1,1.489,12120
4082,24,24,24,1.489,7182
4083,24,39,14,1.489,14473
4084,31,31,31,1.489,3898
4085,15,15,15,1.489,16120
4086,13,13,13,1.488,34548
4087,16,16,16,1.488,20741
4088,29,29,29,1.488,10732
4089,25,27,25,1.488,24338
4090,30,30,1,1.488,29358
4091,32,34,32,1.488,15005
4092,14,37,1,1.488,14992
4093,22,26,22,1.488,30540
4094,27,32,27,1.487,4240
4095,15,21,14,1.487,19742
4096,27,27,27,1.487,30021
4097,23,31,19,1.487,16040
4098,28,28,28,1.487,32485
4099,24,24,24,1.486,17640
4100,12,26,1,1.486,22457
4101,23,33,23,1.486,23188
4102,10,29,1,1.486,23591
4103,19,33,9,1.486,23940
4104,24,39,14,1.486,14478
4105,27,27,27,1.486,30016
4106,10,10,10,1.486,30377
4107,31,31,31,1.486,32764
4108,24,36,24,1.485,18892
4109,34,34,34,1.485,27853
4110,17,20,17,1.485,32227
4111,25,25,25,1.484,35851
4112,21,21,21,1.484,35899
4113,11,38,1,1.484,2392
4114,15,32,1,1.484,5255
4115,8,24,1,1.484,965
4116,31,31,31,1.484,32760
4117,18,18,18,1.483,36337
4118,19,21,11,1.483,19545
4119,23,35,23,1.483,20937
4120,32,32,32,1.483,23101
4121,25,25,25,1.483,26658
4122,25,25,25,1.483,26661
4123,34,34,34,1.483,27855
4124,15,18,12,1.483,15213
4125,34,34,34,1.482,16788
4126,12,42,6,1.482,1074
4127,14,28,1,1.482,25227
4128,23,27,1,1.482,30039
4129,17,17,1,1.482,32041
4130,26,32,26,1.481,4144
4131,24,33,18,1.481,21732
4132,15,34,1,1.481,5521
4133,32,32,32,1.481,23097
4134,32,32,32,1.481,23098
4135,17,21,1,1.481,23476
4136,34,34,34,1.481,12251
4137,15,24,14,1.481,25532
4138,25,25,25,1.481,26969
4139,24,24,24,1.481,7186
4140,16,35,16,1.481,3629
4141,18,30,18,1.481,29891
4142,21,37,1,1.481,15933
4143,15,15,15,1.48,17103
4144,15,15,15,1.48,35777
4145,34,34,34,1.48,27854
4146,27,27,27,1.48,30013
4147,31,31,31,1.48,3914
4148,28,28,28,1.48,32482
4149,16,27,1,1.479,4825
4150,15,36,15,1.479,19722
4151,30,30,1,1.479,1300
4152,29,29,29,1.479,10733
4153,23,23,23,1.479,23172
4154,34,34,34,1.479,12278
4155,32,35,1,1.479,12364
4156,21,40,10,1.479,6279
4157,14,39,10,1.479,6509
4158,25,25,25,1.479,26971
4159,31,31,31,1.479,3894
4160,30,31,1,1.478,18012
4161,11,23,11,1.478,10654
4162,32,32,32,1.478,23092
4163,6,11,6,1.478,11925
4164,18,36,18,1.478,26319
4165,7,7,7,1.478,27992
4166,22,34,1,1.478,14008
4167,22,22,22,1.478,30567
4168,21,35,1,1.478,15937
4169,17,41,17,1.478,16372
4170,31,31,31,1.478,32767
4171,12,16,1,1.477,1097
4172,14,21,1,1.477,5748
4173,12,23,1,1.477,23682
4174,22,22,22,1.477,12307
4175,15,38,1,1.476,1041
4176,12,38,1,1.476,19816
4177,24,33,18,1.476,21720
4178,32,32,32,1.476,23104
4179,29,29,29,1.476,12016
4180,22,22,22,1.476,12306
4181,18,25,1,1.476,12767
4182,18,33,18,1.476,3234
4183,23,35,7,1.476,26636
4184,14,16,1,1.476,14443
4185,31,31,31,1.476,3889
4186,30,30,1,1.475,1309
4187,12,26,12,1.475,13323
4188,19,19,19,1.475,29716
4189,18,31,18,1.475,30507
4190,31,31,31,1.475,3892
4191,28,28,28,1.475,32491
4192,12,35,12,1.474,1066
4193,14,41,1,1.474,2148
4194,21,21,21,1.474,35901
4195,21,21,21,1.474,18926
4196,20,24,20,1.474,19808
4197,22,29,22,1.474,5288
4198,23,32,1,1.474,22573
4199,17,17,17,1.474,32341
4200,14,14,14,1.473,23295
4201,23,23,23,1.473,11851
4202,18,26,1,1.472,17575
4203,10,38,1,1.472,20136
4204,18,28,18,1.472,21170
4205,16,37,1,1.472,21897
4206,34,34,34,1.472,12252
4207,15,15,1,1.472,25288
4208,16,30,15,1.472,6650
4209,25,25,25,1.472,26654
4210,27,27,27,1.472,30005
4211,16,33,1,1.472,973
4212,14,35,1,1.472,15996
4213,28,28,28,1.472,32486
4214,29,29,29,1.471,33686
4215,14,15,14,1.471,18300
4216,16,39,1,1.471,9255
4217,32,32,32,1.471,23103
4218,34,34,34,1.471,12249
4219,34,34,34,1.471,12277
4220,19,30,15,1.471,856
4221,27,27,27,1.471,30006
4222,22,22,22,1.471,30568
4223,24,24,24,1.47,36439
4224,25,27,25,1.47,18271
4225,17,24,1,1.47,9440
4226,9,35,1,1.47,19400
4227,32,32,32,1.47,23093
4228,16,27,14,1.47,12441
4229,17,17,17,1.47,32337
4230,29,29,29,1.469,33689
4231,16,28,1,1.469,4488
4232,9,47,8,1.469,5193
4233,16,37,1,1.469,21890
4234,14,37,1,1.469,2832
4235,32,32,32,1.469,23091
4236,20,20,20,1.469,4341
4237,29,32,29,1.469,26240
4238,15,39,15,1.469,13749
4239,16,22,11,1.469,6949
4240,24,24,24,1.469,7196
4241,26,26,26,1.469,30268
4242,29,29,29,1.468,10719
4243,17,18,1,1.468,21617
4244,18,32,17,1.468,13540
4245,31,31,31,1.468,3905
4246,12,25,1,1.468,15931
4247,15,15,15,1.467,35776
4248,29,29,29,1.467,10728
4249,22,31,22,1.467,5899
4250,12,37,12,1.467,3719
4251,23,31,19,1.467,16038
4252,21,21,21,1.466,35902
4253,8,15,1,1.466,19979
4254,24,33,18,1.466,21726
4255,32,32,32,1.466,23106
4256,32,33,17,1.466,12369
4257,18,22,1,1.466,27917
4258,27,27,27,1.466,30010
4259,19,29,1,1.466,7539
4260,31,31,31,1.466,3907
4261,20,22,1,1.466,32579
4262,31,31,31,1.466,32770
4263,18,36,1,1.465,9742
4264,16,31,1,1.465,20568
4265,18,26,16,1.465,21032
4266,17,21,1,1.465,12078
4267,10,29,10,1.465,12329
4268,10,20,7,1.465,26598
4269,32,34,32,1.465,15004
4270,20,37,1,1.465,3969
4271,31,31,31,1.465,32766
4272,29,29,29,1.464,10714
4273,22,26,1,1.464,3251
4274,25,25,25,1.464,26655
4275,17,26,1,1.464,27978
4276,26,26,26,1.464,30266
4277,13,14,1,1.463,20008
4278,29,29,29,1.463,10717
4279,12,19,1,1.463,22828
4280,19,23,19,1.463,23287
4281,29,29,29,1.463,12029
4282,27,27,27,1.463,30025
4283,16,38,8,1.463,15374
4284,17,27,1,1.463,15505
4285,32,32,32,1.462,23094
4286,32,33,17,1.462,12367
4287,18,32,1,1.462,26861
4288,19,41,1,1.462,869
4289,26,30,26,1.462,29979
4290,10,23,1,1.462,4065
4291,24,24,24,1.461,36427
4292,14,14,14,1.461,24375
4293,13,17,1,1.461,12347
4294,17,32,17,1.461,3453
4295,15,16,11,1.461,32709
4296,31,31,31,1.46,32772
4297,15,18,15,1.46,10262
4298,19,21,19,1.46,23712
4299,13,16,6,1.46,23924
4300,32,33,17,1.46,12371
4301,20,20,1,1.46,25208
4302,19,33,1,1.46,25739
4303,20,37,1,1.46,3968
4304,18,26,18,1.459,8207
4305,31,38,1,1.459,4530
4306,21,21,21,1.459,18931
4307,11,12,1,1.459,20439
4308,29,29,29,1.459,10723
4309,12,22,1,1.459,753
4310,18,18,1,1.459,14028
4311,26,26,26,1.459,30264
4312,25,25,25,1.458,35864
4313,29,29,29,1.458,10718
4314,29,29,29,1.458,10725
4315,29,29,29,1.458,10734
4316,29,29,29,1.458,10739
4317,16,27,17,1.458,21841
4318,18,41,8,1.458,10952
4319,24,24,24,1.458,7184
4320,27,27,27,1.458,30007
4321,27,27,27,1.458,30011
4322,19,33,19,1.458,16346
4323,31,39,1,1.457,4532
4324,32,33,17,1.457,12365
4325,7,9,6,1.457,12655
4326,27,27,27,1.457,30024
4327,18,24,18,1.457,30866
4328,8,28,11,1.456,8659
4329,18,25,1,1.456,8735
4330,8,14,1,1.456,18299
4331,16,27,1,1.456,10619
4332,4,4,1,1.456,21449
4333,16,24,1,1.456,7538
4334,14,41,1,1.456,1914
4335,21,21,21,1.456,35900
4336,16,19,1,1.455,18450
4337,11,31,1,1.455,20509
4338,10,10,10,1.455,21150
4339,24,33,18,1.455,21731
4340,18,35,1,1.455,22813
4341,29,29,29,1.455,12033
4342,21,21,21,1.455,26988
4343,21,21,21,1.454,35904
4344,14,14,14,1.454,19118
4345,18,21,11,1.454,9745
4346,12,35,1,1.454,21245
4347,6,6,1,1.454,21259
4348,29,29,29,1.454,12035
4349,18,26,17,1.454,13537
4350,27,27,27,1.454,29270
4351,27,27,27,1.454,30008
4352,11,38,11,1.454,15431
4353,31,31,31,1.454,3888
4354,31,31,31,1.454,3906
4355,8,29,1,1.454,16335
4356,10,36,1,1.453,16983
4357,20,29,20,1.453,4351
4358,24,24,24,1.453,19845
4359,29,29,29,1.453,10730
4360,32,32,32,1.453,23108
4361,15,30,1,1.453,6240
4362,21,22,5,1.453,15276
4363,28,28,28,1.453,32479
4364,29,29,29,1.452,10735
4365,19,19,19,1.452,23292
4366,15,23,7,1.452,23661
4367,23,23,23,1.452,11842
4368,23,23,23,1.452,11848
4369,11,13,11,1.452,6050
4370,32,33,17,1.452,12358
4371,8,9,1,1.452,7388
4372,31,31,31,1.452,3900
4373,32,32,32,1.451,23084
4374,18,29,18,1.451,26886
4375,25,25,25,1.451,26975
4376,26,26,26,1.451,30276
4377,23,23,23,1.451,30390
4378,31,31,31,1.451,3902
4379,31,31,31,1.451,3913
4380,31,31,31,1.451,3918
4381,28,28,28,1.451,32483
4382,28,28,28,1.451,32489
4383,16,29,1,1.45,10119
4384,29,29,29,1.45,10731
4385,14,25,1,1.45,22179
4386,21,30,1,1.45,6277
4387,19,29,1,1.45,6361
4388,4,4,1,1.45,25491
4389,25,25,25,1.45,26651
4390,25,25,25,1.45,26976
4391,23,23,23,1.45,30392
4392,31,31,31,1.45,32765
4393,31,31,31,1.449,32771
4394,12,36,12,1.449,19673
4395,4,8,1,1.449,21913
4396,23,26,1,1.449,11335
4397,19,19,19,1.449,23289
4398,24,24,24,1.449,7178
4399,27,27,27,1.449,30017
4400,10,43,10,1.449,15179
4401,10,12,10,1.449,30372
4402,22,32,14,1.449,31305
4403,14,29,1,1.448,9517
4404,17,35,17,1.448,10156
4405,17,33,1,1.448,20485
4406,11,34,12,1.448,10399
4407,29,29,29,1.448,10720
4408,21,40,1,1.448,10841
4409,32,32,32,1.448,23096
4410,32,32,32,1.448,23100
4411,13,13,1,1.448,23270
4412,15,33,1,1.448,5838
4413,16,23,6,1.448,11714
4414,22,22,22,1.448,12308
4415,15,20,1,1.448,6380
4416,27,27,27,1.448,29265
4417,29,29,29,1.447,33674
4418,23,23,23,1.447,20996
4419,23,23,23,1.447,23190
4420,18,31,1,1.447,13228
4421,18,31,1,1.447,14333
4422,11,32,1,1.447,3721
4423,15,15,15,1.447,16130
4424,28,28,28,1.447,32488
4425,18,18,1,1.446,32943
4426,17,35,1,1.446,17771
4427,14,17,1,1.446,20910
4428,24,33,18,1.446,21728
4429,24,33,18,1.446,21730
4430,24,33,18,1.446,21733
4431,23,29,1,1.446,22574
4432,26,26,1,1.446,28048
4433,17,33,1,1.445,20482
4434,23,23,23,1.445,23175
4435,29,29,29,1.445,12039
4436,10,10,1,1.445,12238
4437,16,33,16,1.445,14108
4438,16,33,16,1.445,14120
4439,9,38,11,1.445,7252
4440,25,25,25,1.445,3854
4441,31,31,31,1.444,32776
4442,9,30,1,1.444,8256
4443,23,23,23,1.444,23183
4444,17,37,12,1.444,23653
4445,17,24,1,1.444,26709
4446,24,24,24,1.444,7193
4447,14,38,1,1.444,7234
4448,19,19,19,1.444,29705
4449,24,24,24,1.444,36442
4450,23,23,23,1.444,30386
4451,13,37,12,1.443,1042
4452,7,11,5,1.443,17633
4453,8,15,7,1.443,9419
4454,29,29,29,1.443,10716
4455,32,33,17,1.443,12362
4456,16,32,16,1.443,1614
4457,19,19,19,1.443,29706
4458,25,25,25,1.443,3852
4459,29,29,29,1.442,33679
4460,12,36,1,1.442,4707
4461,23,23,23,1.442,23182
4462,13,23,7,1.442,2995
4463,29,29,29,1.442,12032
4464,25,25,25,1.442,26974
4465,32,32,32,1.441,23107
4466,29,29,29,1.441,12030
4467,5,5,5,1.441,24323
4468,21,32,1,1.441,6278
4469,18,27,1,1.441,13227
4470,9,41,9,1.441,15117
4471,31,31,31,1.441,3901
4472,22,33,18,1.441,15822
4473,29,29,29,1.44,33676
4474,9,13,1,1.44,18601
4475,11,11,11,1.44,11931
4476,22,32,14,1.44,31306
4477,21,26,21,1.439,35896
4478,26,29,1,1.439,18107
4479,15,16,9,1.439,5263
4480,29,29,29,1.439,10712
4481,10,34,10,1.439,11182
4482,25,25,25,1.439,26659
4483,2,2,2,1.439,7374
4484,8,12,4,1.439,14768
4485,31,31,31,1.439,3912
4486,13,38,13,1.439,7941
4487,23,27,23,1.438,8329
4488,23,29,23,1.438,20940
4489,18,29,9,1.438,11384
4490,15,36,20,1.438,5825
4491,18,26,17,1.438,13538
4492,18,27,18,1.437,8308
4493,20,20,20,1.437,4352
4494,18,22,1,1.437,9219
4495,12,37,12,1.437,19577
4496,29,29,29,1.437,12040
4497,15,18,13,1.437,25284
4498,27,27,27,1.437,30019
4499,31,31,31,1.437,3904
4500,18,28,18,1.436,8357
4501,21,21,21,1.436,35905
4502,24,36,24,1.436,18886
4503,14,21,1,1.436,19735
4504,19,19,19,1.436,23293
4505,29,29,29,1.436,12019
4506,29,29,29,1.436,12031
4507,11,11,11,1.436,6052
4508,26,26,1,1.436,28046
4509,31,31,31,1.436,3891
4510,31,31,31,1.436,3896
4511,17,34,1,1.436,4068
4512,12,24,12,1.435,2651
4513,29,29,29,1.435,12034
4514,34,34,34,1.435,12261
4515,19,38,1,1.435,871
4516,31,31,31,1.435,3903
4517,31,31,31,1.435,3916
4518,11,11,11,1.435,7976
4519,28,28,28,1.435,32487
4520,15,30,1,1.434,8376
4521,29,29,29,1.434,33685
4522,20,21,1,1.434,17629
4523,19,19,19,1.434,20438
4524,20,20,20,1.434,21301
4525,18,24,1,1.434,2755
4526,16,16,1,1.434,6948
4527,23,23,23,1.434,30385
4528,14,17,10,1.434,15714
4529,20,21,1,1.433,17630
4530,19,19,19,1.433,20428
4531,15,27,15,1.433,1291
4532,29,29,29,1.433,10729
4533,12,35,12,1.433,2696
4534,18,27,11,1.433,6596
4535,25,25,25,1.433,3862
4536,10,35,7,1.433,1946
4537,25,28,25,1.433,7996
4538,20,20,20,1.433,32377
4539,29,29,29,1.432,33680
4540,21,21,21,1.432,35907
4541,17,33,1,1.432,20479
4542,16,25,1,1.432,10338
4543,18,26,16,1.432,21030
4544,20,28,1,1.432,5431
4545,17,27,1,1.432,22443
4546,12,21,1,1.432,22460
4547,26,26,1,1.432,28052
4548,13,34,9,1.432,7293
4549,31,31,31,1.432,3910
4550,8,36,1,1.431,703
4551,19,19,1,1.431,6723
4552,19,33,1,1.431,873
4553,13,24,14,1.431,14873
4554,17,24,1,1.431,29840
4555,14,14,14,1.43,19111
4556,12,37,1,1.43,19976
4557,23,23,23,1.43,20952
4558,13,25,13,1.43,2678
4559,14,18,14,1.43,24298
4560,16,34,1,1.43,1619
4561,17,33,1,1.43,13086
4562,14,32,14,1.43,6879
4563,26,26,1,1.43,28051
4564,19,27,14,1.43,14477
4565,15,15,15,1.43,16119
4566,20,24,20,1.43,32294
4567,20,34,5,1.429,20795
4568,9,28,9,1.429,21495
4569,23,26,1,1.429,11333
4570,24,24,24,1.429,7188
4571,26,26,26,1.429,30277
4572,23,23,23,1.429,30388
4573,9,16,1,1.428,8972
4574,30,30,1,1.428,1310
4575,16,37,1,1.428,21894
4576,8,18,9,1.428,5549
4577,10,11,11,1.428,5714
4578,14,23,1,1.428,11501
4579,25,32,25,1.428,23039
4580,14,30,1,1.428,3684
4581,25,25,25,1.428,3865
4582,35,35,1,1.427,17368
4583,20,24,20,1.427,19807
4584,24,24,24,1.427,19860
4585,20,33,1,1.427,1254
4586,18,18,1,1.427,10270
4587,8,12,1,1.427,11210
4588,32,33,17,1.427,12360
4589,25,25,25,1.427,26970
4590,31,31,31,1.427,3897
4591,31,31,31,1.427,3908
4592,29,29,29,1.426,33684
4593,14,35,7,1.426,17776
4594,15,28,15,1.426,20108
4595,18,33,18,1.426,5570
4596,18,32,18,1.426,5576
4597,18,27,8,1.426,22814
4598,14,14,14,1.426,24374
4599,22,22,22,1.426,12309
4600,26,26,1,1.426,28057
4601,15,15,15,1.426,16123
4602,29,29,29,1.425,33677
4603,24,24,24,1.425,36429
4604,14,14,14,1.425,23296
4605,11,23,1,1.425,3154
4606,15,15,15,1.425,3214
4607,19,19,19,1.425,7042
4608,27,27,27,1.425,30023
4609,31,31,31,1.425,3909
4610,18,24,1,1.424,17791
4611,25,25,25,1.424,35863
4612,21,31,1,1.424,20192
4613,15,15,15,1.424,10141
4614,9,11,1,1.424,23027
