,core,degree,h,influence,u
4221,5,5,1,1.081,248
4222,7,8,1,1.081,4067
4223,8,8,1,1.081,8190
4224,2,7,2,1.08,8461
4225,5,6,1,1.08,8525
4226,5,8,5,1.08,8688
4227,4,4,1,1.08,4455
4228,4,8,1,1.08,8921
4229,5,9,5,1.08,4572
4230,5,5,1,1.08,4706
4231,7,7,7,1.08,9776
4232,5,6,1,1.08,4906
4233,6,8,1,1.08,9826
4234,3,7,3,1.08,10012
4235,5,7,1,1.08,10327
4236,5,6,1,1.08,10388
4237,5,6,1,1.08,5212
4238,7,7,1,1.08,10628
4239,6,9,3,1.08,10638
4240,6,7,1,1.08,10876
4241,7,7,1,1.08,5480
4242,5,7,5,1.08,10999
4243,4,4,1,1.08,11055
4244,5,6,1,1.08,1385
4245,3,7,3,1.08,11336
4246,6,6,1,1.08,11592
4247,4,8,1,1.08,5894
4248,5,8,1,1.08,6056
4249,6,7,1,1.08,769
4250,6,7,1,1.08,3157
4251,6,6,1,1.08,394
4252,7,9,1,1.08,6377
4253,6,7,1,1.08,12791
4254,3,10,3,1.08,1620
4255,6,7,1,1.08,13114
4256,5,6,5,1.08,3295
4257,3,5,3,1.08,13346
4258,6,7,4,1.08,13418
4259,6,8,1,1.08,6709
4260,5,5,1,1.08,13561
4261,7,7,7,1.08,13620
4262,5,5,1,1.08,212
4263,4,7,4,1.08,13894
4264,6,7,1,1.08,3724
4265,3,7,3,1.08,7547
4266,4,7,1,1.08,7679
4267,4,6,1,1.08,7694
4268,6,8,5,1.08,3869
4269,5,6,1,1.08,1981
4270,5,5,1,1.08,7942
4271,3,7,3,1.079,8194
4272,5,8,1,1.079,2142
4273,2,3,1,1.079,8645
4274,3,7,1,1.079,8680
4275,4,6,1,1.079,16
4276,6,6,1,1.079,2190
4277,4,6,4,1.079,2205
4278,8,8,8,1.079,4422
4279,3,3,1,1.079,4430
4280,5,5,5,1.079,8883
4281,4,7,1,1.079,2256
4282,6,7,1,1.079,9099
4283,5,7,1,1.079,4712
4284,4,4,1,1.079,9455
4285,6,8,3,1.079,9527
4286,5,7,1,1.079,4780
4287,5,7,3,1.079,9598
4288,8,8,1,1.079,9641
4289,4,7,3,1.079,9683
4290,6,8,1,1.079,9749
4291,6,6,1,1.079,2511
4292,2,6,1,1.079,1275
4293,3,7,1,1.079,2558
4294,6,6,1,1.079,10402
4295,6,8,1,1.079,1307
4296,6,8,2,1.079,5344
4297,6,9,2,1.079,10892
4298,4,7,1,1.079,5460
4299,5,7,1,1.079,11385
4300,6,7,1,1.079,2858
4301,5,9,1,1.079,1443
4302,5,8,5,1.079,5960
4303,6,8,1,1.079,5964
4304,4,6,4,1.079,12170
4305,5,7,1,1.079,3066
4306,5,6,1,1.079,12594
4307,5,8,1,1.079,1584
4308,8,8,8,1.079,12874
4309,4,7,4,1.079,13001
4310,6,8,4,1.079,6623
4311,4,6,4,1.079,6729
4312,8,8,1,1.079,6857
4313,8,8,1,1.079,6856
4314,4,7,4,1.079,3439
4315,5,7,3,1.079,1747
4316,3,5,3,1.079,7073
4317,3,3,1,1.079,14431
4318,6,8,3,1.079,7829
4319,5,5,1,1.079,8080
4320,4,8,4,1.079,2036
4321,4,8,4,1.079,2044
4322,8,8,1,1.078,8192
4323,3,7,1,1.078,4296
4324,4,6,3,1.078,8844
4325,4,4,1,1.078,2214
4326,4,8,4,1.078,4493
4327,9,9,1,1.078,9316
4328,4,4,1,1.078,9369
4329,4,4,1,1.078,4697
4330,4,4,1,1.078,9498
4331,6,8,3,1.078,9526
4332,7,8,1,1.078,4776
4333,8,8,1,1.078,7075
4334,8,8,1,1.078,4817
4335,8,8,1,1.078,9640
4336,3,7,3,1.078,9759
4337,7,7,7,1.078,9777
4338,3,3,1,1.078,2493
4339,2,7,2,1.078,10278
4340,6,7,6,1.078,5137
4341,4,9,5,1.078,2654
4342,6,6,1,1.078,10695
4343,7,7,7,1.078,677
4344,6,7,2,1.078,5723
4345,6,7,1,1.078,5883
4346,8,8,1,1.078,11770
4347,3,8,1,1.078,11858
4348,4,6,3,1.078,11881
4349,4,7,1,1.078,11883
4350,4,6,4,1.078,2972
4351,6,8,5,1.078,6048
4352,3,3,1,1.078,12103
4353,5,6,1,1.078,12533
4354,5,6,1,1.078,12774
4355,6,6,1,1.078,12794
4356,6,7,1,1.078,6414
4357,5,8,1,1.078,3217
4358,8,8,8,1.078,12877
4359,7,7,1,1.078,3303
4360,6,6,6,1.078,3311
4361,6,7,1,1.078,841
4362,4,7,3,1.078,7024
4363,5,7,5,1.078,7045
4364,5,7,5,1.078,7044
4365,5,5,1,1.078,1779
4366,8,8,1,1.078,7195
4367,8,8,1,1.078,3666
4368,5,7,5,1.078,7345
4369,3,6,4,1.078,977
4370,4,5,1,1.078,4019
4371,7,8,1,1.078,4060
4372,3,6,3,1.078,8186
4373,3,5,1,1.077,4135
4374,4,5,1,1.077,4178
4375,5,8,1,1.077,4714
4376,5,6,1,1.077,9725
4377,6,10,1,1.077,4919
4378,5,9,1,1.077,2475
4379,5,9,5,1.077,10028
4380,6,6,1,1.077,10393
4381,6,9,3,1.077,5247
4382,4,5,4,1.077,10801
4383,3,7,1,1.077,1350
4384,5,8,1,1.077,11019
4385,4,8,4,1.077,2764
4386,6,9,4,1.077,11082
4387,4,4,1,1.077,11128
4388,3,6,3,1.077,11158
4389,2,4,3,1.077,1399
4390,4,6,1,1.077,11213
4391,4,7,1,1.077,11321
4392,6,6,1,1.077,5704
4393,4,4,1,1.077,11766
4394,4,8,1,1.077,2986
4395,6,7,3,1.077,1509
4396,3,5,1,1.077,12810
4397,6,6,6,1.077,3312
4398,5,6,4,1.077,6697
4399,7,9,1,1.077,6695
4400,8,8,1,1.077,13505
4401,4,4,1,1.077,13712
4402,6,6,1,1.077,6928
4403,6,7,1,1.077,6951
4404,3,7,1,1.077,7282
4405,3,3,3,1.077,15114
4406,3,3,1,1.077,505
4407,4,7,1,1.076,2139
4408,7,8,1,1.076,8674
4409,4,7,1,1.076,8691
4410,3,9,3,1.076,4374
4411,7,8,1,1.076,2208
4412,4,8,1,1.076,9052
4413,3,4,1,1.076,291
4414,4,7,1,1.076,9443
4415,4,7,4,1.076,9514
4416,5,5,1,1.076,7102
4417,6,6,1,1.076,10138
4418,3,3,3,1.076,15113
4419,7,7,1,1.076,339
4420,6,6,1,1.076,11088
4421,6,6,1,1.076,11449
4422,7,7,1,1.076,11685
4423,6,6,1,1.076,5985
4424,3,8,1,1.076,2998
4425,5,6,2,1.076,6088
4426,4,5,1,1.076,12229
4427,4,7,1,1.076,3081
4428,4,7,1,1.076,12342
4429,6,8,1,1.076,12564
4430,5,7,1,1.076,12614
4431,3,8,3,1.076,1619
4432,6,7,1,1.076,6507
4433,6,6,1,1.076,3375
4434,4,5,1,1.076,1694
4435,8,8,1,1.076,13757
4436,6,6,6,1.076,6957
4437,6,7,1,1.076,1772
4438,6,6,6,1.076,7162
4439,4,5,1,1.076,14419
4440,3,9,3,1.076,3644
4441,5,5,5,1.076,7719
4442,4,7,1,1.076,7725
4443,6,6,1,1.076,3954
4444,5,6,1,1.076,2039
4445,4,8,3,1.075,2053
4446,4,4,1,1.075,8253
4447,6,7,1,1.075,4173
4448,4,8,1,1.075,4206
4449,4,6,1,1.075,8511
4450,3,8,1,1.075,2143
4451,6,8,6,1.075,4385
4452,3,6,1,1.075,4408
4453,8,8,8,1.075,4423
4454,4,7,1,1.075,2227
4455,5,6,1,1.075,9488
4456,4,6,1,1.075,4801
4457,4,8,4,1.075,4890
4458,6,6,6,1.075,9917
4459,4,6,4,1.075,9921
4460,2,8,1,1.075,2486
4461,8,8,1,1.075,9953
4462,3,6,1,1.075,10153
4463,4,6,1,1.075,2538
4464,5,6,6,1.075,318
4465,5,8,3,1.075,2665
4466,5,6,5,1.075,10749
4467,6,6,1,1.075,2738
4468,6,7,4,1.075,11084
4469,6,7,1,1.075,11312
4470,5,6,1,1.075,5688
4471,6,7,1,1.075,11398
4472,2,5,1,1.075,763
4473,8,8,8,1.075,12875
4474,6,6,1,1.075,6469
4475,6,6,1,1.075,3427
4476,6,7,1,1.075,1716
4477,6,7,1,1.075,3448
4478,4,6,3,1.075,7372
4479,7,7,1,1.075,3773
4480,6,8,3,1.075,7807
4481,4,7,4,1.075,3934
4482,4,4,1,1.075,123
4483,4,6,1,1.075,3971
4484,3,6,1,1.075,3999
4485,6,7,1,1.074,1026
4486,4,6,1,1.074,8259
4487,5,5,1,1.074,8287
4488,4,7,1,1.074,8434
4489,3,6,3,1.074,8684
4490,2,4,1,1.074,2193
4491,5,8,1,1.074,4411
4492,5,7,1,1.074,4468
4493,4,7,4,1.074,4491
4494,4,5,1,1.074,8988
4495,6,8,1,1.074,4515
4496,6,6,1,1.074,9105
4497,4,8,1,1.074,4592
4498,5,6,1,1.074,598
4499,3,4,4,1.074,9739
4500,2,6,2,1.074,9882
4501,5,7,4,1.074,5142
4502,6,8,1,1.074,5260
4503,6,7,1,1.074,5393
4504,7,7,7,1.074,675
4505,6,6,1,1.074,10829
4506,4,7,1,1.074,2714
4507,5,8,1,1.074,11018
4508,5,6,1,1.074,11569
4509,7,7,1,1.074,11613
4510,3,6,3,1.074,11632
4511,10,10,1,1.074,11795
4512,6,7,1,1.074,6127
4513,6,7,4,1.074,6450
4514,8,8,1,1.074,13004
4515,6,6,1,1.074,13090
4516,4,7,1,1.074,6597
4517,6,6,1,1.074,13204
4518,5,5,1,1.074,13213
4519,4,7,1,1.074,6631
4520,7,7,7,1.074,13375
4521,6,6,1,1.074,13611
4522,4,6,3,1.074,6837
4523,4,5,4,1.074,13846
4524,3,3,1,1.074,13691
4525,3,6,1,1.074,6969
4526,2,2,2,1.074,14077
4527,6,6,1,1.074,14093
4528,3,6,1,1.074,473
4529,4,8,3,1.074,956
4530,5,5,1,1.074,7927
4531,6,6,6,1.074,3966
4532,5,5,1,1.074,8006
4533,3,7,1,1.073,4222
4534,4,6,4,1.073,8534
4535,6,7,1,1.073,14341
4536,6,7,1,1.073,8814
4537,8,8,8,1.073,4421
4538,6,7,1,1.073,8978
4539,3,6,1,1.073,4506
4540,5,6,5,1.073,4571
4541,4,9,3,1.073,4636
4542,6,6,1,1.073,9404
4543,3,3,3,1.073,2369
4544,3,3,1,1.073,594
4545,3,3,1,1.073,9551
4546,5,6,1,1.073,4790
4547,5,5,1,1.073,9712
4548,4,6,4,1.073,9788
4549,6,7,1,1.073,620
4550,5,6,1,1.073,10172
4551,6,6,1,1.073,10203
4552,5,7,1,1.073,10691
4553,6,6,1,1.073,10750
4554,6,8,1,1.073,10869
4555,5,6,1,1.073,7213
4556,6,7,4,1.073,11083
4557,6,7,1,1.073,5683
4558,5,7,1,1.073,11384
4559,7,7,1,1.073,11615
4560,7,7,1,1.073,11624
4561,4,8,4,1.073,5831
4562,2,7,2,1.073,11733
4563,6,6,1,1.073,11844
4564,5,7,1,1.073,91
4565,4,5,1,1.073,12002
4566,4,4,1,1.073,6020
4567,6,6,1,1.073,12400
4568,8,8,1,1.073,12441
4569,4,6,1,1.073,12479
4570,4,6,1,1.073,12605
4571,4,4,1,1.073,1588
4572,8,8,8,1.073,12882
4573,6,8,1,1.073,13291
4574,4,5,1,1.073,13440
4575,7,7,1,1.073,13702
4576,5,5,1,1.073,13719
4577,5,5,1,1.073,13842
4578,4,4,4,1.073,13930
4579,6,6,1,1.073,7220
4580,6,6,1,1.073,14498
4581,4,5,3,1.073,7257
4582,4,4,4,1.073,14870
4583,7,7,7,1.073,15062
4584,5,6,1,1.073,3878
4585,5,5,1,1.073,7845
4586,3,6,1,1.073,2026
4587,6,6,1,1.072,8206
4588,5,7,5,1.072,8205
4589,5,5,1,1.072,2072
4590,6,6,1,1.072,4183
4591,4,7,4,1.072,4261
4592,3,6,3,1.072,4265
4593,6,6,1,1.072,8554
4594,4,6,4,1.072,4287
4595,5,5,1,1.072,8631
4596,4,5,4,1.072,4335
4597,5,8,1,1.072,8861
4598,6,7,1,1.072,2218
4599,3,6,1,1.072,9148
4600,4,4,1,1.072,9618
4601,6,6,6,1.072,9914
4602,6,6,6,1.072,9916
4603,4,6,1,1.072,9937
4604,6,6,1,1.072,4991
4605,4,7,4,1.072,10036
4606,6,6,1,1.072,10187
4607,2,2,1,1.072,2597
4608,4,4,1,1.072,10424
4609,4,6,1,1.072,5265
4610,4,7,1,1.072,10549
4611,4,6,4,1.072,10633
4612,5,8,1,1.072,10648
4613,5,7,3,1.072,2666
4614,6,6,1,1.072,2699
4615,6,7,1,1.072,10816
4616,6,7,1,1.072,10875
4617,6,9,2,1.072,10891
4618,4,6,1,1.072,11258
4619,6,6,1,1.072,5653
4620,4,6,1,1.072,708
4621,6,6,6,1.072,1426
4622,5,7,1,1.072,5799
4623,5,6,1,1.072,11637
4624,3,6,1,1.072,6066
4625,4,4,1,1.072,6141
4626,3,3,1,1.072,12354
4627,7,8,1,1.072,6218
4628,5,6,1,1.072,12511
4629,4,5,1,1.072,3186
4630,4,4,1,1.072,12818
4631,6,6,6,1.072,6956
4632,5,6,3,1.072,7079
4633,4,6,1,1.072,14203
4634,4,5,1,1.072,7146
4635,6,7,1,1.072,7404
4636,6,6,6,1.072,3962
4637,5,5,5,1.072,8077
4638,4,8,1,1.072,8155
4639,4,6,1,1.071,4126
4640,5,5,1,1.071,8607
4641,4,6,1,1.071,8690
4642,6,8,1,1.071,2186
4643,3,7,1,1.071,4377
4644,4,6,4,1.071,4604
4645,6,6,1,1.071,9210
4646,4,8,3,1.071,9541
4647,3,6,1,1.071,4816
4648,5,7,1,1.071,9796
4649,5,5,1,1.071,5236
4650,4,7,1,1.071,10561
4651,4,8,4,1.071,5286
4652,5,5,1,1.071,1336
4653,4,4,1,1.071,10756
4654,3,7,1,1.071,5482
4655,5,6,1,1.071,5538
4656,4,6,1,1.071,1383
4657,2,2,1,1.071,5568
4658,4,6,1,1.071,11190
4659,8,8,1,1.071,714
4660,4,4,1,1.071,11528
4661,4,6,1,1.071,5793
4662,2,6,2,1.071,5904
4663,5,5,1,1.071,11893
4664,6,6,1,1.071,5989
4665,2,4,1,1.071,6034
4666,6,7,1,1.071,12385
4667,4,5,1,1.071,6309
4668,6,6,1,1.071,12660
4669,2,2,1,1.071,12674
4670,4,6,1,1.071,12682
4671,4,8,1,1.071,6364
4672,4,4,1,1.071,6368
4673,4,6,1,1.071,3292
4674,3,3,1,1.071,6655
4675,7,7,1,1.071,6701
4676,3,5,3,1.071,6717
4677,5,6,4,1.071,6721
4678,5,5,1,1.071,1686
4679,8,8,1,1.071,13504
4680,5,6,2,1.071,13732
4681,4,7,4,1.071,13869
4682,4,7,1,1.071,3475
4683,6,6,1,1.071,13949
4684,6,6,1,1.071,14455
4685,6,7,3,1.071,1819
4686,4,4,1,1.071,14653
4687,5,5,1,1.071,7334
4688,3,7,3,1.071,7426
4689,5,5,5,1.071,14891
4690,4,6,4,1.071,3813
4691,4,6,3,1.071,1929
4692,5,5,1,1.071,7822
4693,8,8,1,1.071,13503
4694,4,7,2,1.071,3927
4695,4,7,1,1.071,3943
4696,4,7,4,1.071,3980
4697,6,7,1,1.071,4087
4698,3,6,1,1.07,8303
4699,3,6,1,1.07,8472
4700,3,3,1,1.07,11979
4701,5,5,1,1.07,34
4702,2,7,2,1.07,9437
4703,7,7,1,1.07,4778
4704,5,6,1,1.07,600
4705,6,7,1,1.07,2412
4706,3,6,3,1.07,4838
4707,3,6,1,1.07,2421
4708,6,6,1,1.07,9838
4709,6,6,1,1.07,10135
4710,3,6,3,1.07,10370
4711,3,3,1,1.07,10405
4712,4,4,1,1.07,10469
4713,4,6,1,1.07,2648
4714,6,6,1,1.07,5306
4715,3,7,3,1.07,670
4716,4,5,1,1.07,5378
4717,5,6,6,1.07,2693
4718,6,6,1,1.07,10792
4719,3,6,1,1.07,10866
4720,6,6,1,1.07,5503
4721,4,5,1,1.07,5544
4722,5,5,1,1.07,2845
4723,6,7,1,1.07,5737
4724,6,8,1,1.07,2913
4725,6,6,1,1.07,11846
4726,5,5,1,1.07,12118
4727,5,5,1,1.07,12222
4728,4,5,4,1.07,12517
4729,6,6,1,1.07,3183
4730,4,4,1,1.07,3263
4731,3,4,1,1.07,13094
4732,5,7,3,1.07,3281
4733,4,5,1,1.07,3306
4734,4,4,1,1.07,6809
4735,6,6,1,1.07,6927
4736,6,6,1,1.07,6954
4737,6,6,6,1.07,13817
4738,4,4,1,1.07,14058
4739,5,5,1,1.07,1770
4740,6,6,1,1.07,3653
4741,5,7,1,1.07,7630
4742,8,8,1,1.07,7785
4743,4,6,1,1.07,1973
4744,6,6,6,1.07,3968
4745,2,4,2,1.07,4051
4746,5,5,1,1.07,508
4747,3,5,3,1.07,510
4748,5,5,1,1.069,8345
4749,6,6,1,1.069,8569
4750,3,7,1,1.069,8594
4751,5,6,1,1.069,8663
4752,6,6,1,1.069,8752
4753,5,5,5,1.069,8886
4754,6,6,1,1.069,8902
4755,4,6,5,1.069,569
4756,6,6,1,1.069,9152
4757,4,7,1,1.069,17
4758,5,6,1,1.069,35
4759,6,6,1,1.069,10067
4760,4,5,3,1.069,5051
4761,4,7,1,1.069,10572
4762,6,6,1,1.069,10600
4763,6,6,1,1.069,10747
4764,4,7,3,1.069,1347
4765,3,3,1,1.069,10808
4766,6,6,1,1.069,10828
4767,6,6,1,1.069,10889
4768,7,8,1,1.069,10957
4769,2,6,1,1.069,693
4770,5,6,1,1.069,11228
4771,6,6,1,1.069,5684
4772,6,7,1,1.069,11448
4773,5,5,1,1.069,11492
4774,6,7,1,1.069,11502
4775,6,6,6,1.069,11543
4776,7,7,1,1.069,5807
4777,6,7,2,1.069,2956
4778,4,6,1,1.069,11914
4779,6,6,1,1.069,6188
4780,5,5,1,1.069,12559
4781,1,1,1,1.069,803
4782,7,7,1,1.069,6445
4783,6,7,4,1.069,6447
4784,6,6,1,1.069,13387
4785,6,7,1,1.069,6868
4786,4,7,2,1.069,3458
4787,6,6,1,1.069,6953
4788,4,6,1,1.069,6998
4789,4,7,4,1.069,7034
4790,5,5,1,1.069,7242
4791,4,4,4,1.069,15190
4792,3,7,1,1.069,3855
4793,4,6,1,1.069,7723
4794,3,5,3,1.069,7832
4795,4,7,1,1.069,997
4796,6,6,1,1.068,8318
4797,4,7,4,1.068,8626
4798,6,6,1,1.068,4359
4799,6,7,1,1.068,8751
4800,6,6,6,1.068,4384
4801,4,4,1,1.068,8769
4802,6,7,1,1.068,8813
4803,3,5,1,1.068,4529
4804,4,7,2,1.068,4564
4805,2,6,1,1.068,2299
4806,7,8,2,1.068,4700
4807,5,6,1,1.068,2387
4808,3,4,1,1.068,2410
4809,4,4,1,1.068,4853
4810,4,6,1,1.068,4872
4811,4,6,1,1.068,10107
4812,6,6,1,1.068,2531
4813,6,6,1,1.068,5163
4814,6,6,1,1.068,10335
4815,4,5,4,1.068,5251
4816,7,7,7,1.068,676
4817,6,6,1,1.068,11006
4818,4,4,1,1.068,5560
4819,6,7,1,1.068,5634
4820,7,7,1,1.068,352
4821,5,6,3,1.068,5693
4822,4,6,1,1.068,11533
4823,6,6,1,1.068,2914
4824,3,6,1,1.068,2999
4825,3,7,1,1.068,12066
4826,4,5,1,1.068,12236
4827,6,7,1,1.068,198
4828,4,7,4,1.068,3204
4829,4,6,5,1.068,6516
4830,5,5,1,1.068,6611
4831,5,5,1,1.068,3360
4832,6,6,1,1.068,1720
4833,4,4,4,1.068,3440
4834,4,6,4,1.068,6994
4835,6,6,1,1.068,7049
4836,5,5,1,1.068,3527
4837,6,7,3,1.068,1820
4838,4,6,3,1.068,14606
4839,6,6,1,1.068,14615
4840,7,7,1,1.068,7364
4841,5,5,1,1.068,14761
4842,3,8,1,1.068,7397
4843,5,5,5,1.068,14817
4844,4,5,3,1.068,15119
4845,7,7,1,1.068,7722
4846,5,7,1,1.068,3901
4847,6,6,1,1.068,1959
4848,5,6,1,1.068,1989
4849,5,5,5,1.068,8054
4850,3,6,4,1.067,8742
4851,6,6,1,1.067,8750
4852,4,5,1,1.067,8945
4853,6,7,1,1.067,8955
4854,6,6,1,1.067,4551
4855,5,5,1,1.067,2365
4856,5,5,1,1.067,2411
4857,4,4,1,1.067,9738
4858,5,6,1,1.067,9986
4859,4,6,4,1.067,10102
4860,4,5,3,1.067,10162
4861,6,6,1,1.067,10205
4862,4,5,1,1.067,10246
4863,4,6,2,1.067,5123
4864,4,6,4,1.067,10632
4865,3,7,1,1.067,10947
4866,5,6,1,1.067,11187
4867,6,6,1,1.067,14459
4868,3,3,1,1.067,2839
4869,2,2,1,1.067,358
4870,5,7,1,1.067,2874
4871,6,8,1,1.067,5824
4872,5,8,3,1.067,1469
4873,4,7,4,1.067,11834
4874,4,5,3,1.067,5939
4875,6,6,1,1.067,11978
4876,4,6,4,1.067,3003
4877,3,4,1,1.067,1501
4878,5,5,1,1.067,6126
4879,6,7,1,1.067,6128
4880,5,6,1,1.067,6248
4881,3,4,3,1.067,12546
4882,4,6,4,1.067,6343
4883,6,7,4,1.067,6446
4884,4,6,1,1.067,6496
4885,4,6,4,1.067,13142
4886,2,5,1,1.067,3289
4887,5,7,1,1.067,6635
4888,3,6,2,1.067,3331
4889,3,3,1,1.067,13465
4890,6,6,1,1.067,13492
4891,6,6,1,1.067,13726
4892,6,6,1,1.067,1718
4893,5,6,1,1.067,6995
4894,4,4,1,1.067,7084
4895,4,6,1,1.067,7087
4896,3,9,1,1.067,7283
4897,5,5,1,1.067,1840
4898,2,3,1,1.067,7466
4899,3,5,3,1.067,7764
4900,4,5,4,1.066,65
4901,6,6,1,1.066,2128
4902,3,6,1,1.066,8566
4903,5,7,5,1.066,8768
4904,6,6,1,1.066,8956
4905,4,6,4,1.066,8962
4906,6,6,1,1.066,9115
4907,2,6,2,1.066,1152
4908,3,6,3,1.066,9318
4909,3,7,5,1.066,2350
4910,5,6,1,1.066,4726
4911,7,7,1,1.066,4791
4912,4,6,4,1.066,9722
4913,6,7,3,1.066,10181
4914,4,5,1,1.066,2552
4915,4,5,1,1.066,2579
4916,6,6,1,1.066,2720
4917,4,7,4,1.066,2767
4918,4,4,1,1.066,172
4919,3,5,2,1.066,11328
4920,4,4,1,1.066,11397
4921,6,7,1,1.066,11467
4922,3,7,3,1.066,5755
4923,5,5,1,1.066,11631
4924,4,6,1,1.066,11916
4925,4,5,1,1.066,2979
4926,4,5,1,1.066,6006
4927,3,4,3,1.066,6098
4928,4,4,1,1.066,12234
4929,3,6,3,1.066,6157
4930,3,6,2,1.066,3143
4931,6,6,1,1.066,12820
4932,3,6,1,1.066,12827
4933,6,6,1,1.066,12908
4934,5,6,1,1.066,6513
4935,5,5,1,1.066,813
4936,6,6,1,1.066,13205
4937,3,6,1,1.066,6622
4938,4,7,1,1.066,3337
4939,7,7,1,1.066,6796
4940,5,6,5,1.066,425
4941,5,5,1,1.066,3424
4942,8,8,1,1.066,6859
4943,3,3,1,1.066,6883
4944,6,6,1,1.066,3483
4945,4,5,2,1.066,1742
4946,4,7,1,1.066,1787
4947,3,7,1,1.066,1811
4948,5,5,1,1.066,7350
4949,5,5,1,1.066,14895
4950,5,6,1,1.066,3764
4951,7,7,1,1.066,3951
4952,8,8,8,1.066,12878
4953,6,6,6,1.066,3964
4954,4,6,3,1.066,8088
4955,5,6,1,1.066,8127
4956,3,3,1,1.065,8268
4957,4,6,4,1.065,4314
4958,6,6,1,1.065,8632
4959,5,5,1,1.065,8756
4960,4,6,1,1.065,4489
4961,6,6,1,1.065,9116
4962,5,5,1,1.065,2322
4963,5,7,5,1.065,9326
4964,5,6,1,1.065,1191
4965,5,6,1,1.065,2399
4966,4,5,4,1.065,4811
4967,4,6,4,1.065,2436
4968,3,5,1,1.065,2440
4969,4,6,3,1.065,1224
4970,4,6,1,1.065,9819
4971,1,2,1,1.065,2484
4972,6,6,1,1.065,10130
4973,3,3,1,1.065,10286
4974,5,6,2,1.065,5157
4975,3,6,4,1.065,10513
4976,6,6,1,1.065,5259
4977,5,7,1,1.065,2676
4978,5,5,1,1.065,5353
4979,4,5,5,1.065,10851
4980,4,6,2,1.065,1357
4981,6,6,1,1.065,10888
4982,4,5,1,1.065,5473
4983,5,6,1,1.065,11127
4984,3,7,1,1.065,1402
4985,4,7,4,1.065,1404
4986,4,5,4,1.065,11250
4987,6,6,1,1.065,2819
4988,6,6,1,1.065,11466
4989,6,6,1,1.065,5770
4990,4,7,1,1.065,11595
4991,5,7,5,1.065,5844
4992,6,7,1,1.065,12083
4993,4,7,1,1.065,12086
4994,5,6,1,1.065,6205
4995,4,7,3,1.065,3112
4996,4,6,1,1.065,12606
4997,5,5,5,1.065,3297
4998,6,6,6,1.065,6602
4999,6,6,6,1.065,6603
5000,3,5,3,1.065,6613
5001,5,5,1,1.065,13323
5002,4,5,1,1.065,13360
5003,5,5,1,1.065,6783
5004,6,6,1,1.065,13724
5005,6,6,1,1.065,13863
5006,6,6,6,1.065,6960
5007,3,4,3,1.065,3501
5008,6,6,6,1.065,7163
5009,4,4,1,1.065,14544
5010,6,6,1,1.065,3652
5011,5,5,1,1.065,3674
5012,5,6,4,1.065,7365
5013,4,7,4,1.065,7509
5014,3,7,1,1.065,7833
5015,6,6,1,1.065,13491
5016,6,6,6,1.065,3965
5017,5,5,5,1.065,8078
5018,3,7,3,1.065,2025
5019,5,6,1,1.065,2045
5020,2,6,1,1.064,8467
5021,5,6,1,1.064,8526
5022,4,7,1,1.064,4526
5023,5,6,2,1.064,4588
5024,5,6,1,1.064,9187
5025,4,5,3,1.064,4677
5026,4,4,1,1.064,1183
5027,3,5,3,1.064,4841
5028,3,5,3,1.064,4863
5029,5,7,1,1.064,9798
5030,3,7,2,1.064,2459
5031,3,6,1,1.064,4933
5032,5,6,2,1.064,9926
5033,4,6,1,1.064,9936
5034,4,6,1,1.064,9988
5035,3,3,1,1.064,10100
5036,4,6,3,1.064,2557
5037,6,6,1,1.064,10251
5038,5,5,5,1.064,5294
5039,6,6,1,1.064,10602
5040,5,6,1,1.064,664
5041,4,7,3,1.064,1348
5042,4,8,4,1.064,10958
5043,4,4,1,1.064,5489
5044,4,6,4,1.064,5639
5045,4,8,1,1.064,5646
5046,6,6,1,1.064,11307
5047,6,6,1,1.064,11506
5048,6,7,1,1.064,11503
5049,3,3,1,1.064,11606
5050,6,6,1,1.064,5853
5051,3,6,1,1.064,12030
5052,5,5,1,1.064,378
5053,6,6,1,1.064,6410
5054,5,5,1,1.064,13043
5055,5,5,1,1.064,49
5056,4,5,1,1.064,6588
5057,4,5,5,1.064,13183
5058,3,3,1,1.064,13313
5059,6,6,1,1.064,13573
5060,5,8,5,1.064,3449
5061,5,6,1,1.064,14182
5062,5,5,5,1.064,897
5063,4,4,1,1.064,7209
5064,4,6,3,1.064,7279
5065,5,5,1,1.064,1846
5066,3,6,3,1.064,3691
5067,3,3,1,1.064,15115
5068,3,3,3,1.064,949
5069,5,5,5,1.064,3874
5070,7,7,1,1.064,7788
5071,3,5,1,1.064,976
5072,4,6,1,1.064,7996
5073,4,4,1,1.064,8037
5074,5,6,5,1.064,4052
5075,3,6,3,1.063,4116
5076,4,4,1,1.063,2085
5077,3,6,3,1.063,8489
5078,3,5,3,1.063,8658
5079,3,5,1,1.063,8735
5080,4,6,2,1.063,4476
5081,6,6,1,1.063,8973
5082,4,5,1,1.063,8983
5083,4,5,1,1.063,4590
5084,4,6,1,1.063,9292
5085,4,7,1,1.063,9444
5086,4,6,4,1.063,9787
5087,6,6,1,1.063,4904
5088,4,6,1,1.063,9828
5089,4,6,1,1.063,9980
5090,4,5,3,1.063,2507
5091,3,6,3,1.063,5022
5092,6,6,1,1.063,10206
5093,3,5,3,1.063,2562
5094,3,3,1,1.063,1293
5095,4,5,2,1.063,10365
5096,2,2,1,1.063,2605
5097,7,7,7,1.063,672
