,NI,u
2216,69.66156931604264,28902
2217,69.66156931604264,28908
2218,69.6319617831244,13320
2219,69.60349161633309,2698
2220,69.58030942630579,9703
2221,69.58030942630579,9707
2222,69.57156710964956,18605
2223,69.56768840594795,17230
2224,69.46730101268987,11384
2225,69.41151612137725,8899
2226,69.30154901814498,10063
2227,69.296996173369,24102
2228,69.296996173369,24101
2229,69.24812503605781,27245
2230,69.24812503605781,27244
2231,69.24556101261916,8813
2232,69.24255375128794,5234
2233,69.15024837623055,5798
2234,69.14190686041762,5219
2235,69.11549219414086,26936
2236,69.11549219414086,26929
2237,69.11549219414086,26928
2238,69.11549219414086,26927
2239,69.11549219414086,26925
2240,69.11549219414086,26924
2241,69.11549219414086,26935
2242,69.11549219414086,26933
2243,69.11549219414086,26930
2244,69.11549219414086,26932
2245,69.11549219414086,26931
2246,69.07706037075327,15848
2247,69.06688402821855,10262
2248,68.8792556986593,3661
2249,68.76806867923676,20788
2250,68.7333430571163,11507
2251,68.68437482023208,3154
2252,68.6708497890556,3568
2253,68.66253388446067,4613
2254,68.65953922562902,13749
2255,68.62144578165102,1444
2256,68.53594309518542,16873
2257,68.53594309518542,16867
2258,68.53594309518542,16872
2259,68.53594309518542,16869
2260,68.53594309518542,16874
2261,68.53513213892437,1533
2262,68.52834922741307,7634
2263,68.45210904234214,6808
2264,68.43595020564614,3873
2265,68.39391045071898,20421
2266,68.37750054492119,14728
2267,68.34767491739957,15220
2268,68.34767491739956,20089
2269,68.25021906303988,23547
2270,68.24349737707222,6524
2271,68.23055670764677,7434
2272,68.10061546068151,6348
2273,68.0981339866602,20060
2274,68.08998831937936,5477
2275,68.06649126667601,4815
2276,68.02240059517389,24293
2277,67.94409764316073,5877
2278,67.93971394871987,6380
2279,67.88792106661212,1083
2280,67.87743127342421,9768
2281,67.86121416206444,21870
2282,67.7911369681667,27899
2283,67.7122839755915,19821
2284,67.67994655381207,20725
2285,67.66022936675385,18708
2286,67.63431578832842,13589
2287,67.59698219364259,13676
2288,67.56011454827811,22146
2289,67.48149767270388,25958
2290,67.47200285379579,16974
2291,67.46109770654871,2364
2292,67.41331620098761,21032
2293,67.41331620098761,21030
2294,67.39268821106961,26886
2295,67.38946683822591,21244
2296,67.38946683822591,21242
2297,67.36592669161548,17078
2298,67.35518827047258,12788
2299,67.33187985785074,4592
2300,67.25871746547882,14051
2301,67.25871746547882,4071
2302,67.24442503287516,26541
2303,67.2415624351717,11721
2304,67.21643393777914,5547
2305,67.13703859386891,32227
2306,67.10919486294176,19526
2307,67.06690339328335,22185
2308,66.89063514853922,29891
2309,66.84293203009273,27740
2310,66.75136961253119,9839
2311,66.72796332393949,21696
2312,66.72796332393949,21695
2313,66.66571313664906,28174
2314,66.66246999118233,8958
2315,66.63551473130661,5261
2316,66.6216172856276,4981
2317,66.58912471976976,8387
2318,66.47747805129929,25762
2319,66.47747805129929,25761
2320,66.47747805129929,25755
2321,66.43545360727813,14504
2322,66.40933605788648,4853
2323,66.40933605788648,4855
2324,66.40600431548386,7318
2325,66.37609869115225,22757
2326,66.37609869115225,22761
2327,66.37609869115225,22785
2328,66.37609869115225,22794
2329,66.36002649368896,25446
2330,66.33878052068671,12441
2331,66.33309577347595,10791
2332,66.32964635180166,21926
2333,66.28328057938992,19813
2334,66.17334187874296,6128
2335,66.15656450938091,14492
2336,66.1392536743444,5372
2337,66.1392536743444,5379
2338,66.10262587090426,21437
2339,66.0881862338721,22268
2340,66.06814663663572,15759
2341,65.97053340653473,9061
2342,65.90406653041818,20743
2343,65.84952941832475,22456
2344,65.82461016059435,14089
2345,65.79246265975821,5384
2346,65.74899042115244,4065
2347,65.70954233955425,23541
2348,65.69607342585539,8834
2349,65.69384498895504,13472
2350,65.68169592817965,5899
2351,65.64356254919902,6578
2352,65.58966823110353,18271
2353,65.58966823110353,24338
2354,65.51012066013095,5294
2355,65.51012066013095,5293
2356,65.38295652160686,14352
2357,65.36810054767787,4944
2358,65.34228387898776,22552
2359,65.32382165269964,12837
2360,65.31969601808497,22213
2361,65.29915441628012,18003
2362,65.2849503419842,28426
2363,65.25120013546184,3215
2364,65.15571351741825,4951
2365,65.11460809395109,24872
2366,65.11382333364473,14682
2367,65.08536802778136,5636
2368,65.04805915628845,13727
2369,65.01754201319604,16313
2370,64.98836621950424,22224
2371,64.88040316966422,2468
2372,64.86126112247341,22359
2373,64.8437728053578,14294
2374,64.79608117560963,14691
2375,64.7074500750983,9762
2376,64.70508921032084,19773
2377,64.68155850985262,873
2378,64.6181452210135,28219
2379,64.6135923864723,13726
2380,64.58497010386803,16028
2381,64.58497010386803,16035
2382,64.58497010386803,16040
2383,64.58497010386803,16038
2384,64.58497010386803,16044
2385,64.57149078264955,21435
2386,64.53223714132028,6172
2387,64.53223714132028,6156
2388,64.45725792423006,12209
2389,64.454589311845,30038
2390,64.3487912782413,11792
2391,64.30889512565791,25694
2392,64.29167863712642,7402
2393,64.27196939910341,13323
2394,64.26059414707032,5202
2395,64.14376075770514,10671
2396,64.04517916161417,4236
2397,64.02222575789973,23883
2398,64.01505359214084,7969
2399,63.99395474558428,13227
2400,63.98511967234068,20882
2401,63.9684848465416,15401
2402,63.9684848465416,15405
2403,63.9684848465416,15404
2404,63.9684848465416,15402
2405,63.9684848465416,15406
2406,63.9684848465416,15409
2407,63.9684848465416,15407
2408,63.9684848465416,15410
2409,63.944667939910396,15996
2410,63.87765958172015,7200
2411,63.8776119303174,28837
2412,63.85642864183612,10514
2413,63.84546549499102,11749
2414,63.83884899235701,16124
2415,63.83273906647163,6129
2416,63.82695026108009,2803
2417,63.75550278916944,6361
2418,63.721470657470306,17245
2419,63.72082542346775,22254
2420,63.693198496581665,6576
2421,63.67349517575272,5438
2422,63.65906292007313,19189
2423,63.640711133248054,5044
2424,63.63909399792433,19096
2425,63.5655691832975,17274
2426,63.53507233791262,24025
2427,63.47670053221434,4830
2428,63.472618188819574,26069
2429,63.472618188819574,26067
2430,63.472618188819574,26066
2431,63.45350958368904,14263
2432,63.44805328917472,10816
2433,63.43996722385395,19174
2434,63.418021246715426,4675
2435,63.40178588058796,18932
2436,63.39766866340341,21301
2437,63.39766866340341,21303
2438,63.34726063259786,6350
2439,63.29413745405599,6647
2440,63.29413745405599,6646
2441,63.29413745405599,6644
2442,63.29413745405599,6648
2443,63.281757019314234,28457
2444,63.27212953030751,11839
2445,63.26828008197286,25091
2446,63.24405802315895,6946
2447,63.234891526339396,7963
2448,63.19171764858934,2105
2449,63.16040452905968,10312
2450,63.15588778615089,515
2451,63.09142856430712,15296
2452,63.0858115374114,4358
2453,63.071388124885914,11391
2454,63.027985735166396,19186
2455,62.92660994790403,16519
2456,62.88340963704561,1799
2457,62.77399667861578,2103
2458,62.74527441396608,5565
2459,62.73555067040198,3125
2460,62.73503380074867,26525
2461,62.70520430775899,7539
2462,62.699993160853936,5748
2463,62.667409367611754,15725
2464,62.66349059444971,16180
2465,62.662354304486634,5804
2466,62.657325561755144,22277
2467,62.62606920863389,9709
2468,62.578558867441906,13588
2469,62.55031435587247,14477
2470,62.44912578553668,23234
2471,62.44912578553668,23236
2472,62.44912578553668,23241
2473,62.44912578553668,23240
2474,62.44912578553668,23243
2475,62.39886254790311,20108
2476,62.39886254790311,20110
2477,62.39886254790311,20116
2478,62.35667585739824,6987
2479,62.33339504304031,25284
2480,62.31428415986205,3200
2481,62.28069251918183,36341
2482,62.28069251918183,36337
2483,62.28069251918183,36336
2484,62.28069251918183,36335
2485,62.28069251918183,36340
2486,62.28069251918183,36339
2487,62.28069251918183,36338
2488,62.2452827623641,19742
2489,62.19912932827698,14060
2490,62.14711610262954,3234
2491,62.139178309595245,27700
2492,62.11191815155659,10794
2493,62.03224967708329,637
2494,62.03224967708329,638
2495,62.03224967708329,14589
2496,61.9955389280959,19399
2497,61.99325166996329,14347
2498,61.94142967302695,18133
2499,61.8465843842649,3153
2500,61.84078754709765,20161
2501,61.81887677449387,15505
2502,61.80234277515182,25735
2503,61.78022197480334,20403
2504,61.7571751358631,14295
2505,61.74233718788879,8735
2506,61.62711739866648,13489
2507,61.62711739866648,7372
2508,61.57248884991158,6577
2509,61.56676422862542,6279
2510,61.56423457316245,4879
2511,61.56423457316245,4880
2512,61.555526749018455,8215
2513,61.533151992485266,3713
2514,61.498020242959505,11469
2515,61.46560848313202,10281
2516,61.41445012295831,9113
2517,61.41300156264183,17819
2518,61.41300156264183,12839
2519,61.398884729305166,29420
2520,61.36983789729291,13319
2521,61.300964302899,18856
2522,61.300964302899,18855
2523,61.29476046470155,14330
2524,61.28996132354839,19977
2525,61.22048105980613,7045
2526,61.18975596741138,20314
2527,61.18975596741138,20313
2528,61.18975596741138,20311
2529,61.18975596741138,20318
2530,61.18975596741138,20317
2531,61.18975596741138,20316
2532,61.18975596741138,20322
2533,61.18975596741138,20319
2534,61.18975596741138,20321
2535,61.18975596741138,20320
2536,61.18975596741138,20323
2537,61.13740245778316,20911
2538,61.051545531977126,12038
2539,61.01132795226916,12625
2540,61.01132795226916,12642
2541,61.004900335830285,8307
2542,60.9135559881677,7635
2543,60.844113897036394,2678
2544,60.809744516961985,12728
2545,60.71708343505981,21722
2546,60.71708343505981,21720
2547,60.71708343505981,21718
2548,60.71708343505981,21726
2549,60.71708343505981,21730
2550,60.71708343505981,21727
2551,60.71708343505981,21729
2552,60.71708343505981,21728
2553,60.71708343505981,21732
2554,60.71708343505981,21731
2555,60.71708343505981,21733
2556,60.578791661821136,624
2557,60.54300695703448,7621
2558,60.53291694048523,13394
2559,60.505880561696635,17201
2560,60.505880561696635,17198
2561,60.505880561696635,17204
2562,60.505880561696635,17205
2563,60.50574243713829,16935
2564,60.482877150028045,4339
2565,60.475837405219465,26319
2566,60.45079139935227,12550
2567,60.396375030202115,22352
2568,60.34793897879308,17860
2569,60.33826821632737,5017
2570,60.25852001169988,12155
2571,60.218106808169594,20609
2572,60.19818105674882,15158
2573,60.05560665721406,22251
2574,60.03871900959341,13593
2575,59.970789418072336,2136
2576,59.94424816913226,27601
2577,59.88624982332227,18238
2578,59.84296022723051,23029
2579,59.80029293003906,1312
2580,59.79575571216547,29349
2581,59.72585238418885,22830
2582,59.72219595703815,30942
2583,59.72219595703815,30940
2584,59.680431922070504,24247
2585,59.664464919949594,22745
2586,59.662437148737965,4827
2587,59.650821449097265,26610
2588,59.650821449097265,26612
2589,59.650821449097265,26614
2590,59.622771389724846,5700
2591,59.58897000861316,11162
2592,59.45268273328891,2995
2593,59.451866154896805,4805
2594,59.4506256368562,3256
2595,59.429372789510325,1619
2596,59.42205528845383,6596
2597,59.41714656542655,6959
2598,59.381514436850786,27730
2599,59.3440006337947,5431
2600,59.319804310217606,19974
2601,59.31862817359714,4798
2602,59.29812968526809,25956
2603,59.29072052167424,10133
2604,59.25945008774394,20818
2605,59.232406550941654,12737
2606,59.1827228843815,14701
2607,59.15255703437176,26973
2608,59.11490260406302,23596
2609,59.10594964145678,15829
2610,59.103737904921104,7857
2611,59.08298265949061,11787
2612,59.0598213678301,17843
2613,59.02832786769433,9999
2614,59.02832786769433,21253
2615,59.02125729780133,13800
2616,58.93989498014888,20787
2617,58.930774868404974,994
2618,58.92626128978626,19097
2619,58.875186981760905,8810
2620,58.765489656328555,965
2621,58.75891694539591,3983
2622,58.708556257652916,1864
2623,58.69541459407006,22828
2624,58.67681443792165,17825
2625,58.654248535969366,2361
2626,58.65424853596936,9689
2627,58.61475657207433,4659
2628,58.585642911307026,2336
2629,58.585642911307026,3881
2630,58.55982298637384,5357
2631,58.532413098394414,26084
2632,58.53234722451034,4615
2633,58.50661257051876,23426
2634,58.50661257051876,23425
2635,58.50661257051876,23424
2636,58.50661257051876,23422
2637,58.50661257051876,23429
2638,58.50661257051876,23427
2639,58.50403366427583,24051
2640,58.501223758214024,2920
2641,58.45958850969993,8838
2642,58.38383995423038,1660
2643,58.33751566682682,5777
2644,58.30922754180261,1884
2645,58.298062888319585,15000
2646,58.26909449334758,6585
2647,58.24307193604092,3849
2648,58.225254289288245,8239
2649,58.1675986978168,11260
2650,58.155110768757346,15144
2651,58.14639718157904,13153
2652,58.10059772663508,19543
2653,58.10059772663508,19545
2654,58.07004481136766,12793
2655,58.07004481136766,12794
2656,58.06144820065254,3582
2657,58.05832066646363,19440
2658,58.05591980615214,18626
2659,58.045349196249816,6949
2660,58.04467263552368,18720
2661,57.97704226062903,3317
2662,57.92431639329476,19368
2663,57.8988189954171,8775
2664,57.85328950959316,4530
2665,57.663937278267554,13463
2666,57.647464859283204,16346
2667,57.61828476102338,6809
2668,57.60236915027627,20723
2669,57.596440013431824,7090
2670,57.592352293838765,19690
2671,57.592352293838765,13272
2672,57.584063567155326,4911
2673,57.58344443309105,14333
2674,57.58344443309105,14332
2675,57.580837742800156,7082
2676,57.52798101420627,2622
2677,57.52508956081684,21148
2678,57.52508956081684,21146
2679,57.48316722308548,5982
2680,57.48316722308548,5983
2681,57.48316722308548,5981
2682,57.48316722308548,5989
2683,57.48316722308548,5985
2684,57.48316722308548,5984
2685,57.48316722308548,5988
2686,57.48316722308548,5986
2687,57.48316722308548,5987
2688,57.48316722308548,5999
2689,57.48316722308548,5992
2690,57.48316722308548,5990
2691,57.48316722308548,5998
2692,57.48316722308548,5993
2693,57.48316722308548,5996
2694,57.48316722308548,5995
2695,57.48316722308548,6001
2696,57.447123575271995,16362
2697,57.44035128537095,4326
2698,57.42168579900803,12546
2699,57.40462413758084,25690
2700,57.399946832069894,20937
2701,57.393269612865275,29854
2702,57.34076419291755,23583
2703,57.289645044600285,10654
2704,57.26967675830363,20139
2705,57.19102502949576,7660
2706,57.17911099794221,588
2707,57.15785591755551,2259
2708,57.144391038648294,3701
2709,57.13466249928694,12475
2710,57.13466249928694,12474
2711,57.09708488580907,2204
2712,57.09708488580907,2205
2713,57.078892771321335,13720
2714,57.04409902582551,9598
2715,57.0440990258255,9595
2716,57.033014030895245,2699
2717,56.999903456930134,20973
2718,56.98335429618959,19108
2719,56.9278938492833,753
2720,56.889092228628996,12541
2721,56.864101040716214,6852
2722,56.84905797097279,9969
2723,56.799681161309344,12440
2724,56.76831685744705,5363
2725,56.76338847038279,27040
2726,56.75402860067859,25672
2727,56.69706137409982,10758
2728,56.68094984700891,5710
2729,56.67671952725857,17867
2730,56.67072455142968,10861
2731,56.663648017558565,13462
2732,56.605887853393746,23191
2733,56.605887853393746,23188
2734,56.560929300218056,18061
2735,56.48719323895292,5818
2736,56.45416053083878,20919
2737,56.42271204531555,13493
2738,56.405124665338995,32674
2739,56.405124665338995,32665
2740,56.405124665338995,32659
2741,56.405124665338995,32658
2742,56.405124665338995,32664
2743,56.405124665338995,32660
2744,56.405124665338995,32663
2745,56.405124665338995,32661
2746,56.405124665338995,32673
2747,56.405124665338995,32668
2748,56.405124665338995,32667
2749,56.405124665338995,32666
2750,56.405124665338995,32672
2751,56.405124665338995,32669
2752,56.405124665338995,32671
2753,56.405124665338995,32670
2754,56.405124665338995,32680
2755,56.405124665338995,32679
2756,56.405124665338995,32676
2757,56.405124665338995,32675
2758,56.405124665338995,32678
2759,56.405124665338995,32677
2760,56.398198333642036,28791
2761,56.38559877689487,4888
2762,56.34190740744504,20905
2763,56.28135912213996,3594
2764,56.20589444651691,3093
2765,56.20492447315357,5080
2766,56.18033791873402,20986
2767,56.17372924735372,6464
2768,56.17260272418415,17838
2769,56.14152646478782,26063
2770,56.13826218490218,20018
2771,56.13826218490218,20024
2772,56.13826218490218,20021
2773,56.08225995810027,9499
2774,56.053022086551266,20742
2775,56.053022086551266,20741
2776,56.0357029044876,19475
2777,56.01680152109931,22925
2778,55.994573403397055,4351
2779,55.97455267560507,9262
2780,55.97356303488584,27979
2781,55.96580509349261,19386
2782,55.93664313961825,1613
2783,55.89815876572581,19162
2784,55.866529730693344,27978
2785,55.85107573041888,10535
2786,55.833284269520945,2852
2787,55.833284269520945,2858
2788,55.8310365104945,15724
2789,55.8310365104945,15722
2790,55.81024265121992,6589
2791,55.7857647599742,11547
2792,55.76292451034705,19714
2793,55.76292451034705,19719
2794,55.70584446739204,5915
2795,55.698355177037314,21921
2796,55.698355177037314,21924
2797,55.63820101890478,25214
2798,55.6207904530527,11741
2799,55.53337444227659,8607
2800,55.49913389493356,15213
2801,55.453848676283314,23559
2802,55.42057141249876,31204
2803,55.37522498410724,26865
2804,55.370620659290125,2856
2805,55.36887755165018,7538
2806,55.360985230808794,13752
2807,55.360985230808794,13764
2808,55.337208816478615,21694
2809,55.337208816478615,21692
2810,55.31932737296915,14148
2811,55.31932737296915,14147
2812,55.31932737296915,14146
2813,55.30593983627091,12930
2814,55.301827453772866,10551
2815,55.291746343688594,26064
2816,55.28355348838804,7089
2817,55.26516513036541,23682
2818,55.26247625015382,9901
2819,55.22866961703256,15363
2820,55.22124895659095,22814
2821,55.21967730415983,9114
2822,55.16420025772036,13733
2823,55.156500899770734,5550
2824,55.1483557954523,17798
2825,55.1388856453434,18043
2826,55.13857797957376,673
2827,55.13748061471228,4490
2828,55.13748061471228,2553
2829,55.13260204860743,10159
2830,55.12785337323135,22443
2831,55.10570454029961,6914
2832,55.06728932349965,3376
2833,54.99362463625836,20852
2834,54.990464505415176,18109
2835,54.990464505415176,18108
2836,54.97127210921463,30994
2837,54.94199938446783,18122
2838,54.94057489845044,20425
2839,54.85989179389135,14063
2840,54.85560473955524,27309
2841,54.83810227764082,26348
2842,54.83810227764082,26358
2843,54.83810227764082,26359
2844,54.83810227764082,26362
2845,54.83810227764082,26366
2846,54.83810227764082,26365
2847,54.83810227764082,26364
2848,54.83810227764082,26367
2849,54.83810227764082,26368
2850,54.83810227764082,26371
2851,54.81778672290637,9164
2852,54.76850849785298,3562
2853,54.755533942988365,6509
2854,54.730621525203325,4013
2855,54.72117006097991,2942
2856,54.72117006097991,2944
2857,54.6964865086899,1268
2858,54.66907683384169,7038
2859,54.66907683384169,7040
2860,54.66907683384169,7046
2861,54.66907683384169,7041
2862,54.66907683384169,7044
2863,54.66907683384169,7042
2864,54.66907683384169,7048
2865,54.66522958761716,18843
2866,54.66455417109803,7593
2867,54.64550685891877,14466
2868,54.5933937578001,35777
2869,54.5933937578001,35776
2870,54.5933937578001,35774
2871,54.5933937578001,35775
2872,54.57306738019387,12601
2873,54.53408546224621,23261
2874,54.51521952873666,23295
2875,54.51521952873666,23296
2876,54.51521952873666,23302
2877,54.51521952873666,23301
2878,54.51521952873666,23303
2879,54.50656762307269,17905
2880,54.506567623072684,5223
2881,54.49352136657758,13229
2882,54.48087506439482,25221
2883,54.48087506439482,28790
2884,54.418916367370116,9831
2885,54.418916367370116,9830
2886,54.401151074754054,1326
2887,54.38916687960151,916
2888,54.35472969618391,24421
2889,54.34572439041991,1039
2890,54.34572439041991,18724
2891,54.34572439041991,992
2892,54.30949413882997,5549
2893,54.301976832066906,6050
2894,54.27552849311368,14350
2895,54.259772135278105,24738
2896,54.259772135278105,24737
2897,54.259772135278105,24734
2898,54.259772135278105,24736
2899,54.259772135278105,24735
2900,54.259772135278105,24739
2901,54.22511639382752,21097
2902,54.204198965792536,29324
2903,54.19555205428397,22460
2904,54.16601996856188,22931
2905,54.15711506111109,12978
2906,54.15390175768314,9912
2907,54.136493669416936,6615
2908,54.11440467630799,27360
2909,54.11440467630799,27356
2910,54.11440467630799,27358
2911,54.11440467630799,27357
2912,54.10948397670097,6230
2913,54.10536595384972,526
2914,54.10198949937234,8357
2915,54.08518111153775,10401
2916,54.078972720169645,1742
2917,54.078972720169645,1741
2918,54.078972720169645,1744
2919,54.078972720169645,1749
2920,54.05205824018175,21313
2921,54.050501178681586,34546
2922,54.050501178681586,34545
2923,54.050501178681586,34544
2924,54.050501178681586,34547
2925,54.0234941024295,13682
2926,54.000610603949156,2500
2927,53.99154666628167,30274
2928,53.98605681369268,2363
2929,53.96642369136013,17634
2930,53.940497781079415,22823
2931,53.93546332448931,9395
2932,53.90327675122996,6262
2933,53.8865963740586,919
2934,53.79267033371467,18946
2935,53.790278734774844,5824
2936,53.77361877096506,14480
2937,53.760885082342305,12056
2938,53.758959095662945,27917
2939,53.750959273971546,12374
2940,53.74579451559353,17269
2941,53.73789392970722,9111
2942,53.68512634614676,1146
2943,53.68512634614676,1145
2944,53.68512634614676,1148
2945,53.61576550651881,12581
2946,53.56873909202092,13700
2947,53.56873909202092,1958
2948,53.55620431892251,15956
2949,53.50557135250493,35125
2950,53.474012289048034,14133
2951,53.42850032168161,1530
2952,53.4107180008008,10394
2953,53.39191216714117,13212
2954,53.39175314536734,13086
2955,53.380809511307845,9596
2956,53.3290612799607,26980
2957,53.3290612799607,26979
2958,53.3290612799607,26985
2959,53.3290612799607,26981
2960,53.3290612799607,26984
2961,53.3290612799607,26982
2962,53.3290612799607,26989
2963,53.3290612799607,26988
2964,53.3290612799607,26987
2965,53.289930365758124,19474
2966,53.289930365758124,19476
2967,53.27663506628783,12552
2968,53.20057982841672,20037
2969,53.18786389109662,9227
2970,53.174031445103324,28776
2971,53.174031445103324,28775
2972,53.15842119527185,21794
2973,53.146166058328724,26709
2974,53.142760221648984,22847
2975,53.13736528951347,3146
2976,53.12460552911196,14742
2977,53.111081315835065,19775
2978,53.0815526677843,22132
2979,53.01445842876458,9141
2980,52.980960055453714,16494
2981,52.96007884594861,19525
2982,52.914788187977265,2119
2983,52.8550284213538,1073
2984,52.799053934278646,15488
2985,52.777122070738116,34306
2986,52.777122070738116,34305
2987,52.777122070738116,34300
2988,52.777122070738116,34299
2989,52.777122070738116,34298
2990,52.777122070738116,34304
2991,52.777122070738116,34301
2992,52.777122070738116,34303
2993,52.777122070738116,34316
2994,52.777122070738116,34315
2995,52.777122070738116,34312
2996,52.777122070738116,34307
2997,52.777122070738116,34311
2998,52.777122070738116,34308
2999,52.777122070738116,34310
3000,52.777122070738116,34314
3001,52.777122070738116,34313
3002,52.777122070738116,34302
3003,52.777122070738116,34309
3004,52.73093807259117,1068
3005,52.67307059569739,2291
3006,52.67041809478718,31976
3007,52.67041809478718,31972
3008,52.67041809478718,31974
3009,52.67041809478718,31973
3010,52.56518587883463,13082
3011,52.53307739197268,15714
3012,52.516378069014074,17610
3013,52.50615981014,16129
3014,52.501926370624965,5288
3015,52.413578295595684,25083
3016,52.38215313429901,13216
3017,52.36853943109621,32194
3018,52.367695227235124,3465
3019,52.31267278167368,22182
3020,52.26956857208552,11298
3021,52.269038764276786,20762
3022,52.23713951228084,26885
3023,52.22589042212746,11714
3024,52.2186721592901,23454
3025,52.2186721592901,23451
3026,52.2186721592901,23453
3027,52.2186721592901,23452
3028,52.2186721592901,23455
3029,52.2186721592901,23458
3030,52.2186721592901,23456
3031,52.2186721592901,23462
3032,52.2186721592901,23459
3033,52.2186721592901,23461
3034,52.2186721592901,23460
3035,52.2186721592901,23466
3036,52.2186721592901,23463
3037,52.2186721592901,23465
3038,52.2186721592901,23464
3039,52.2186721592901,23471
3040,52.2186721592901,23469
3041,52.2186721592901,23468
3042,52.2186721592901,23467
3043,52.2186721592901,23470
3044,52.116801006512574,5001
3045,52.101463511114545,11505
3046,52.08645146268672,6775
3047,52.0790215261451,12767
3048,52.07135842867825,11359
3049,52.0700082047039,24366
3050,52.03844732503075,28539
3051,52.019518747165876,27791
3052,51.997245783520825,15957
3053,51.9324979922001,24871
3054,51.924283101003674,5794
3055,51.91834047645773,10751
3056,51.907573724656146,10625
3057,51.89915173943958,20052
3058,51.86516643699362,870
3059,51.83639619937653,31822
3060,51.83639619937652,1957
3061,51.79628020803025,7409
3062,51.78821395310758,20153
3063,51.7332632745709,1223
3064,51.7332632745709,1220
3065,51.7332632745709,1222
3066,51.7332632745709,23639
3067,51.700624243776694,10124
3068,51.578445536628294,17637
3069,51.578445536628294,17636
3070,51.578445536628294,17639
3071,51.578445536628294,17640
3072,51.572576112774065,25244
3073,51.572576112774065,25247
3074,51.57239560976387,6065
3075,51.550908859425924,6215
3076,51.54382289231185,14084
3077,51.52921594966112,1797
3078,51.511507078738774,6332
3079,51.478514501173855,9679
3080,51.39797982533031,16563
3081,51.38474347886495,4208
3082,51.281341312346754,17786
3083,51.25773043364047,22854
3084,51.21273763942346,12395
3085,51.19701066903879,17821
3086,51.19701066903879,17820
3087,51.18181326030359,3453
3088,51.06381860701154,29840
3089,51.06219819986693,23111
3090,51.061193721332536,25286
3091,51.061193721332536,25285
3092,51.040300879383906,13819
3093,51.040300879383906,13823
3094,51.040300879383906,13832
3095,50.98896997631637,2623
3096,50.98064602224057,28489
3097,50.93978817234774,21241
3098,50.909888588022,7400
3099,50.90573033742422,4868
3100,50.903362946847494,21001
3101,50.87798451817873,3584
3102,50.84879239148723,24418
3103,50.83660331896157,5381
3104,50.791505067903294,3628
3105,50.791505067903294,3634
3106,50.75736757830026,6636
3107,50.75538201045129,5097
3108,50.743559018949064,22573
3109,50.71167505736328,1656
3110,50.701033164238744,6131
3111,50.687622166052265,26651
3112,50.687622166052265,26654
3113,50.687622166052265,26653
3114,50.687622166052265,26658
3115,50.687622166052265,26655
3116,50.687622166052265,26657
3117,50.687622166052265,26656
3118,50.687622166052265,26661
3119,50.687622166052265,26659
3120,50.68711807901228,6411
3121,50.602560402707375,28213
3122,50.558937153051126,7658
3123,50.53772914500118,3507
3124,50.49581439131398,22210
3125,50.48968602889365,1677
3126,50.48712346471969,6478
3127,50.376886485723304,11699
3128,50.35349228896601,5840
3129,50.34614429150429,27547
3130,50.32390061196002,1344
3131,50.294959135811155,1724
3132,50.25089015058632,9158
3133,50.2433337373885,11697
3134,50.23196348061432,23573
3135,50.20709382370754,5115
3136,50.19756951925396,5879
3137,50.19756951925396,5878
3138,50.127709089286334,3801
3139,50.08979993235481,6338
3140,50.081808798430096,4322
3141,50.00707696414635,3251
3142,49.99925761047316,11499
3143,49.925937422869794,24864
3144,49.925937422869794,24863
3145,49.925937422869794,24862
3146,49.925937422869794,24861
3147,49.922653586109725,11567
3148,49.91668971025492,17459
3149,49.916689710254914,9410
3150,49.915808349286735,867
3151,49.905673976113064,33993
3152,49.905673976113064,33992
3153,49.891155152707675,8913
3154,49.87683655306178,21902
3155,49.832382146751094,4651
3156,49.798294895466185,5576
3157,49.785116145533664,18611
3158,49.77812310488711,22510
3159,49.74315898141654,1275
3160,49.722746486389816,5939
3161,49.72208106438258,7323
3162,49.71645335841698,24083
3163,49.68646621453129,25019
3164,49.68646621453129,25024
3165,49.651800365532075,9243
3166,49.63935568369661,8231
3167,49.638244315146906,12457
3168,49.61717450760791,1614
3169,49.61422378799155,17657
3170,49.58698866743488,17909
3171,49.58698866743488,17908
3172,49.519208310160195,28465
3173,49.48021771194189,6945
3174,49.46989339401713,19765
3175,49.37835815460954,21564
3176,49.36183325518,699
3177,49.352829359847796,22261
3178,49.352829359847796,22260
3179,49.352829359847796,22259
3180,49.30908761407747,1536
3181,49.25920461527858,25297
3182,49.21775508748142,2029
3183,49.20361714938593,29548
3184,49.20229339680207,1392
3185,49.13429949267983,14345
3186,49.13049786512189,29449
3187,49.12693206455377,10135
3188,49.1118317749037,1859
3189,49.07025657121198,26033
3190,49.022779226904106,19235
3191,49.00786052758207,18091
3192,48.98875064294909,26110
3193,48.93001224946611,6071
3194,48.93001224946611,6074
3195,48.93001224946611,6073
3196,48.89682275254978,9429
3197,48.884107867969945,17464
3198,48.824842350977285,29219
3199,48.815742690239254,10696
3200,48.805190197573644,35325
3201,48.79551598319144,8321
3202,48.785940837306036,522
3203,48.73169320412013,2951
3204,48.703702129587796,5570
3205,48.670241033881396,26710
3206,48.650799765366024,26502
3207,48.62551471009144,899
3208,48.55397582851836,16333
3209,48.55397582851836,16332
3210,48.55397582851836,16331
3211,48.50744955236691,4677
3212,48.473730887205484,24741
3213,48.457550426815615,10860
3214,48.457550426815615,10862
3215,48.44935728183261,6272
3216,48.44723052114855,1097
