,NI,u
1831,8.123489159254953,1358
1832,8.123489159254953,5073
1833,8.123489159254953,7452
1834,8.123489159254953,5413
1835,8.123489159254953,3809
1836,8.123489159254953,7181
1837,8.123489159254953,4868
1838,8.123489159254953,4228
1839,8.123489159254953,8101
1840,8.123489159254953,263
1841,8.123489159254953,3879
1842,8.123489159254953,3333
1843,8.123489159254953,1685
1844,8.112781244591329,809
1845,8.075755786578984,5553
1846,8.071401475175303,5896
1847,8.06225774829855,259
1848,7.993946966474742,9945
1849,7.993946966474742,4080
1850,7.993946966474742,7611
1851,7.993946966474742,6327
1852,7.993946966474742,6851
1853,7.993946966474742,5004
1854,7.993946966474742,1755
1855,7.993946966474742,4494
1856,7.993946966474742,1161
1857,7.993946966474742,6634
1858,7.993946966474742,4530
1859,7.993946966474742,7296
1860,7.993946966474742,2937
1861,7.993946966474742,234
1862,7.993946966474742,3821
1863,7.9575784539039685,5803
1864,7.915997909691323,4794
1865,7.915997909691323,3421
1866,7.915997909691323,2334
1867,7.810249675906654,5273
1868,7.791998536743432,4753
1869,7.791998536743432,6529
1870,7.791998536743432,8227
1871,7.791998536743432,4596
1872,7.785593820050809,6096
1873,7.7603410541157505,6652
1874,7.7603410541157505,2301
1875,7.7603410541157505,8286
1876,7.7603410541157505,6020
1877,7.7603410541157505,2349
1878,7.7603410541157505,1235
1879,7.7603410541157505,2862
1880,7.7603410541157505,6562
1881,7.7603410541157505,1331
1882,7.7603410541157505,6186
1883,7.7603410541157505,6005
1884,7.7603410541157505,5225
1885,7.7603410541157505,1706
1886,7.7603410541157505,4676
1887,7.7603410541157505,2125
1888,7.7603410541157505,5196
1889,7.7603410541157505,788
1890,7.7603410541157505,804
1891,7.7603410541157505,1018
1892,7.7603410541157505,1421
1893,7.7603410541157505,3316
1894,7.7603410541157505,1673
1895,7.7603410541157505,9338
1896,7.7603410541157505,2659
1897,7.7603410541157505,7259
1898,7.694892935321399,3459
1899,7.613363001215006,5363
1900,7.613363001215006,9751
1901,7.613363001215006,283
1902,7.613363001215006,4957
1903,7.613363001215006,4977
1904,7.613363001215006,4702
1905,7.613363001215006,3554
1906,7.613363001215006,6487
1907,7.613363001215006,5480
1908,7.613363001215006,3049
1909,7.613363001215006,3579
1910,7.613363001215006,1991
1911,7.613363001215006,4511
1912,7.613363001215006,7255
1913,7.613363001215006,8710
1914,7.613363001215006,7248
1915,7.613363001215006,2863
1916,7.613363001215006,7941
1917,7.613363001215006,7495
1918,7.613363001215006,8918
1919,7.613363001215006,3321
1920,7.613363001215006,5991
1921,7.613363001215006,3028
1922,7.613363001215006,380
1923,7.613363001215006,4370
1924,7.613363001215006,4906
1925,7.613363001215006,6026
1926,7.613363001215006,9082
1927,7.613363001215006,3110
1928,7.613363001215006,8075
1929,7.613363001215006,1922
1930,7.613363001215006,1767
1931,7.613363001215006,1678
1932,7.613363001215006,2888
1933,7.613363001215006,2850
1934,7.613363001215006,3337
1935,7.613363001215006,6616
1936,7.555451471265228,3201
1937,7.503273941550082,3909
1938,7.503273941550082,1611
1939,7.503273941550082,6145
1940,7.5,7755
1941,7.5,6709
1942,7.5,523
1943,7.5,6240
1944,7.5,2465
1945,7.5,5984
1946,7.5,7342
1947,7.5,6733
1948,7.5,8481
1949,7.5,6822
1950,7.5,1559
1951,7.5,8524
1952,7.5,5941
1953,7.5,148
1954,7.5,5765
1955,7.5,6892
1956,7.5,3520
1957,7.5,5021
1958,7.5,8746
1959,7.5,6111
1960,7.5,6114
1961,7.5,2826
1962,7.5,4687
1963,7.5,6149
1964,7.5,2466
1965,7.5,4048
1966,7.5,5025
1967,7.5,8994
1968,7.5,2597
1969,7.5,7431
1970,7.5,6489
1971,7.5,254
1972,7.5,5284
1973,7.424843875484928,2778
1974,7.397348668781481,1742
1975,7.397348668781481,3526
1976,7.397348668781481,7373
1977,7.397348668781481,7153
1978,7.397348668781481,6174
1979,7.397348668781481,7166
1980,7.382794893577409,53
1981,7.382794893577409,2420
1982,7.382794893577409,8352
1983,7.382794893577409,7319
1984,7.382794893577409,6621
1985,7.382794893577409,6373
1986,7.382794893577409,5747
1987,7.350025075775832,6637
1988,7.350025075775832,2045
1989,7.317406372587363,1246
1990,7.291768525863851,4889
1991,7.255287561010751,5562
1992,7.249880516196632,6122
1993,7.172569096340367,7056
1994,7.1721197403105075,633
1995,7.1721197403105075,7850
1996,6.990503833295984,4097
1997,6.990503833295984,6840
1998,6.990503833295984,4617
1999,6.990503833295984,6618
2000,6.990503833295984,5814
2001,6.990503833295984,4566
2002,6.990503833295984,9883
2003,6.990503833295984,4278
2004,6.990503833295984,997
2005,6.990503833295984,7453
2006,6.990503833295984,3007
2007,6.990503833295984,5207
2008,6.990503833295984,7006
2009,6.990503833295984,7829
2010,6.990503833295984,6206
2011,6.990503833295984,5501
2012,6.990503833295984,2073
2013,6.990503833295984,1749
2014,6.990503833295984,5695
2015,6.990503833295984,1457
2016,6.990503833295984,7139
2017,6.990503833295984,3108
2018,6.990503833295984,2767
2019,6.990503833295984,2473
2020,6.990503833295984,4766
2021,6.990503833295984,6421
2022,6.990503833295984,3265
2023,6.990503833295984,5194
2024,6.990503833295984,8790
2025,6.990503833295984,3588
2026,6.990503833295984,2610
2027,6.990503833295984,5591
2028,6.990503833295984,6326
2029,6.990503833295984,3948
2030,6.990503833295984,6015
2031,6.990503833295984,4003
2032,6.990503833295984,6541
2033,6.990503833295984,6402
2034,6.990503833295984,8078
2035,6.990503833295984,4445
2036,6.990503833295984,5761
2037,6.990503833295984,8082
2038,6.990503833295984,6968
2039,6.990503833295984,8113
2040,6.990503833295984,2989
2041,6.990503833295984,7712
2042,6.990503833295984,6558
2043,6.990503833295984,6457
2044,6.990503833295984,3180
2045,6.990503833295984,6754
2046,6.990503833295984,3277
2047,6.990503833295984,4517
2048,6.990503833295984,7114
2049,6.990503833295984,4014
2050,6.990503833295984,252
2051,6.990503833295984,6411
2052,6.990503833295984,5726
2053,6.990503833295984,1164
2054,6.990503833295984,6029
2055,6.990503833295984,5615
2056,6.990503833295984,1935
2057,6.990503833295984,1483
2058,6.990503833295984,6949
2059,6.966614960056017,5147
2060,6.966614960056017,7855
2061,6.966614960056017,2074
2062,6.966614960056017,2834
2063,6.966614960056017,871
2064,6.966614960056017,5596
2065,6.921805231545668,1255
2066,6.921805231545668,5448
2067,6.921805231545668,6335
2068,6.921805231545668,3126
2069,6.920166130735799,1109
2070,6.920166130735799,5619
2071,6.920166130735799,7748
2072,6.865657495360056,6736
2073,6.865657495360056,5696
2074,6.865657495360056,6274
2075,6.865657495360056,4260
2076,6.865657495360056,2518
2077,6.865657495360056,9085
2078,6.845185878899655,1515
2079,6.836968594791665,6329
2080,6.836968594791665,6006
2081,6.736450265735902,4928
2082,6.724426393117906,3862
2083,6.724426393117906,4557
2084,6.724426393117906,126
2085,6.724426393117906,7449
2086,6.724426393117906,9999
2087,6.724426393117906,9992
2088,6.724426393117906,1394
2089,6.724426393117906,4938
2090,6.724426393117906,6219
2091,6.724426393117906,626
2092,6.724426393117906,7083
2093,6.724426393117906,4653
2094,6.724426393117906,7905
2095,6.724426393117906,8747
2096,6.724426393117906,1953
2097,6.724426393117906,725
2098,6.724426393117906,8858
2099,6.724426393117906,4322
2100,6.724426393117906,6446
2101,6.724426393117906,2433
2102,6.724426393117906,2739
2103,6.724426393117906,6342
2104,6.724426393117906,6173
2105,6.724426393117906,3704
2106,6.724426393117906,2978
2107,6.724426393117906,3731
2108,6.724426393117906,9556
2109,6.724426393117906,3544
2110,6.708203932499369,273
2111,6.708203932499369,6325
2112,6.708203932499369,55
2113,6.708203932499369,4378
2114,6.708203932499369,5902
2115,6.708203932499369,5972
2116,6.708203932499369,6788
2117,6.708203932499369,6580
2118,6.708203932499369,8768
2119,6.708203932499369,1746
2120,6.708203932499369,4448
2121,6.708203932499369,4387
2122,6.708203932499369,7421
2123,6.708203932499369,6334
2124,6.708203932499369,389
2125,6.708203932499369,8035
2126,6.708203932499369,923
2127,6.708203932499369,8086
2128,6.708203932499369,7705
2129,6.708203932499369,2366
2130,6.708203932499369,5485
2131,6.708203932499369,1125
2132,6.689970797795991,4672
2133,6.621925431456865,3932
2134,6.573330413207714,4409
2135,6.573330413207714,2424
2136,6.573330413207714,3168
2137,6.573330413207714,3566
2138,6.5407333449457585,3276
2139,6.5407333449457585,7846
2140,6.5407333449457585,2992
2141,6.5407333449457585,3030
2142,6.5407333449457585,9360
2143,6.5407333449457585,5988
2144,6.467973579994586,7118
2145,6.423048336884283,7065
2146,6.423048336884283,5925
2147,6.37668289973743,1582
2148,6.37668289973743,893
2149,6.370276005417964,6144
2150,6.324555320336759,7068
2151,6.324555320336759,3598
2152,6.324555320336759,5836
2153,6.324555320336759,6066
2154,6.309690395884362,4783
2155,6.279240914248717,3737
2156,6.217117284702521,569
2157,6.207252754554506,1321
2158,6.18465843842649,480
2159,6.18465843842649,7752
2160,6.18465843842649,3382
2161,6.18465843842649,5825
2162,6.18465843842649,9727
2163,6.18465843842649,1240
2164,6.18465843842649,3272
2165,6.18465843842649,4988
2166,6.18465843842649,9768
2167,6.18465843842649,5860
2168,6.18465843842649,3160
2169,6.18465843842649,281
2170,6.18465843842649,8323
2171,6.18465843842649,5131
2172,6.18465843842649,4186
2173,6.18465843842649,4799
2174,6.18465843842649,1871
2175,6.18465843842649,1294
2176,6.18465843842649,2060
2177,6.18465843842649,1322
2178,6.18465843842649,1575
2179,6.18465843842649,3343
2180,6.18465843842649,652
2181,6.18465843842649,6007
2182,6.18465843842649,4528
2183,6.18465843842649,4547
2184,6.18465843842649,8398
2185,6.18465843842649,4094
2186,6.18465843842649,1432
2187,6.18465843842649,8428
2188,6.18465843842649,2220
2189,6.18465843842649,5623
2190,6.18465843842649,6923
2191,6.18465843842649,6731
2192,6.18465843842649,5217
2193,6.18465843842649,7601
2194,6.18465843842649,3586
2195,6.18465843842649,3500
2196,6.18465843842649,7024
2197,6.18465843842649,5710
2198,6.18465843842649,8467
2199,6.18465843842649,310
2200,6.18465843842649,8492
2201,6.18465843842649,1567
2202,6.18465843842649,6228
2203,6.18465843842649,620
2204,6.18465843842649,8528
2205,6.18465843842649,3397
2206,6.18465843842649,1624
2207,6.18465843842649,8545
2208,6.18465843842649,2354
2209,6.18465843842649,5644
2210,6.18465843842649,2169
2211,6.18465843842649,6604
2212,6.18465843842649,5437
2213,6.18465843842649,5325
2214,6.18465843842649,7220
2215,6.18465843842649,8609
2216,6.18465843842649,6193
2217,6.18465843842649,6783
2218,6.18465843842649,6713
2219,6.18465843842649,6612
2220,6.18465843842649,349
2221,6.18465843842649,1781
2222,6.18465843842649,1782
2223,6.18465843842649,661
2224,6.18465843842649,5792
2225,6.18465843842649,3369
2226,6.18465843842649,7404
2227,6.18465843842649,334
2228,6.18465843842649,4437
2229,6.18465843842649,1344
2230,6.18465843842649,2023
2231,6.18465843842649,8693
2232,6.18465843842649,7903
2233,6.18465843842649,4891
2234,6.18465843842649,6128
2235,6.18465843842649,8748
2236,6.18465843842649,3227
2237,6.18465843842649,5895
2238,6.18465843842649,356
2239,6.18465843842649,6350
2240,6.18465843842649,741
2241,6.18465843842649,8798
2242,6.18465843842649,1
2243,6.18465843842649,2053
2244,6.18465843842649,6074
2245,6.18465843842649,2376
2246,6.18465843842649,7256
2247,6.18465843842649,5037
2248,6.18465843842649,772
2249,6.18465843842649,7976
2250,6.18465843842649,8905
2251,6.18465843842649,3962
2252,6.18465843842649,3080
2253,6.18465843842649,3141
2254,6.18465843842649,6833
2255,6.18465843842649,6839
2256,6.18465843842649,8958
2257,6.18465843842649,4431
2258,6.18465843842649,1377
2259,6.18465843842649,5368
2260,6.18465843842649,7419
2261,6.18465843842649,5362
2262,6.18465843842649,6472
2263,6.18465843842649,841
2264,6.18465843842649,2912
2265,6.18465843842649,3510
2266,6.18465843842649,2746
2267,6.18465843842649,2476
2268,6.18465843842649,5044
2269,6.18465843842649,9075
2270,6.18465843842649,7043
2271,6.18465843842649,898
2272,6.18465843842649,4719
2273,6.18465843842649,6400
2274,6.18465843842649,5929
2275,6.18465843842649,6941
2276,6.18465843842649,6161
2277,6.18465843842649,7428
2278,6.18465843842649,5782
2279,6.18465843842649,4586
2280,6.18465843842649,2716
2281,6.18465843842649,7094
2282,6.18465843842649,3270
2283,6.18465843842649,2940
2284,6.18465843842649,973
2285,6.18465843842649,6681
2286,6.18465843842649,9255
2287,6.18465843842649,1947
2288,6.18465843842649,4953
2289,6.18465843842649,192
2290,6.18465843842649,9290
2291,6.18465843842649,4093
2292,6.18465843842649,1020
2293,6.18465843842649,7710
2294,6.18465843842649,2247
2295,6.18465843842649,959
2296,6.18465843842649,5045
2297,6.18465843842649,3052
2298,6.18465843842649,6772
2299,6.18465843842649,3103
2300,6.18465843842649,7092
2301,6.18465843842649,8175
2302,6.18465843842649,5583
2303,6.18465843842649,3454
2304,6.18465843842649,8188
2305,6.18465843842649,3237
2306,6.18465843842649,5894
2307,6.18465843842649,9519
2308,6.18465843842649,1296
2309,6.18465843842649,464
2310,6.18465843842649,6464
2311,6.18465843842649,5828
2312,6.18465843842649,3539
2313,6.18465843842649,7743
2314,6.18465843842649,1388
2315,6.1601157252021155,1237
2316,6.1601157252021155,8353
2317,6.1601157252021155,7591
2318,6.1601157252021155,1773
2319,6.1601157252021155,2899
2320,6.1601157252021155,4212
2321,6.103184070150532,514
2322,6.103184070150532,3518
2323,6.103184070150532,4616
2324,6.103184070150532,2949
2325,6.103184070150532,8951
2326,6.103184070150532,1802
2327,6.103184070150532,9074
2328,6.103184070150532,3056
2329,6.103184070150532,9331
2330,6.103184070150532,4385
2331,6.082762530298219,6526
2332,6.082762530298219,1631
2333,6.082762530298219,515
2334,6.082762530298219,5405
2335,6.082762530298219,2801
2336,6.082762530298219,7346
2337,6.082762530298219,6448
2338,6.082762530298219,2130
2339,6.060032835766454,6241
2340,6.060032835766454,6217
2341,6.060032835766454,752
2342,6.060032835766454,6060
2343,6.006074105121465,4532
2344,6.006074105121465,1424
2345,5.977805306291051,5842
2346,5.857261675706706,3226
2347,5.857261675706706,5858
2348,5.857261675706706,1621
2349,5.857261675706706,5317
2350,5.857261675706706,6837
2351,5.857261675706706,5770
2352,5.857261675706706,8540
2353,5.857261675706706,7992
2354,5.857261675706706,4946
2355,5.857261675706706,3166
2356,5.857261675706706,453
2357,5.857261675706706,6257
2358,5.857261675706706,7725
2359,5.807812802912403,7087
2360,5.807812802912403,1059
2361,5.7781692898296315,5609
2362,5.7781692898296315,30
2363,5.7781692898296315,4943
2364,5.7781692898296315,964
2365,5.7781692898296315,8074
2366,5.7781692898296315,4968
2367,5.738027857875061,4929
2368,5.738027857875061,3535
2369,5.738027857875061,478
2370,5.714663566037758,3901
2371,5.714663566037758,9821
2372,5.714663566037758,4202
2373,5.714663566037758,9953
2374,5.714663566037758,1415
2375,5.714663566037758,6574
2376,5.714663566037758,6252
2377,5.714663566037758,1765
2378,5.714663566037758,1779
2379,5.714663566037758,2701
2380,5.714663566037758,1954
2381,5.714663566037758,1878
2382,5.714663566037758,8807
2383,5.714663566037758,4657
2384,5.714663566037758,2674
2385,5.714663566037758,2882
2386,5.714663566037758,8943
2387,5.714663566037758,4183
2388,5.714663566037758,8997
2389,5.714663566037758,4199
2390,5.714663566037758,5813
2391,5.714663566037758,2733
2392,5.714663566037758,2933
2393,5.714663566037758,1244
2394,5.714663566037758,4648
2395,5.714663566037758,9327
2396,5.714663566037758,9330
2397,5.714663566037758,9333
2398,5.714663566037758,42
2399,5.714663566037758,3031
2400,5.714663566037758,9425
2401,5.714663566037758,6369
2402,5.714663566037758,7115
2403,5.714663566037758,3595
2404,5.6615662085366205,7584
2405,5.6615662085366205,25
2406,5.6615662085366205,296
2407,5.6615662085366205,3782
2408,5.6615662085366205,6265
2409,5.6615662085366205,3153
2410,5.6615662085366205,4874
2411,5.6615662085366205,6456
2412,5.6615662085366205,4558
2413,5.6615662085366205,7095
2414,5.6615662085366205,9283
2415,5.65979553283598,4203
2416,5.656854249492381,8946
2417,5.656854249492381,6188
2418,5.585775491115601,2174
2419,5.585775491115601,7215
2420,5.585775491115601,6779
2421,5.585775491115601,3524
2422,5.585775491115601,1831
2423,5.585775491115601,1530
2424,5.585775491115601,5550
2425,5.585775491115601,3795
2426,5.585775491115601,4608
2427,5.585775491115601,5944
2428,5.585775491115601,2292
2429,5.585775491115601,8969
2430,5.585775491115601,377
2431,5.585775491115601,6119
2432,5.585775491115601,3514
2433,5.585775491115601,3977
2434,5.585775491115601,3764
2435,5.58037352892226,2402
2436,5.454953486309779,1859
2437,5.454953486309779,5714
2438,5.454953486309779,2129
2439,5.435644431995964,4354
2440,5.435644431995964,3002
2441,5.435644431995964,2603
2442,5.312155611441793,3399
2443,5.312155611441793,1566
2444,5.312155611441793,5789
2445,5.312155611441793,4554
2446,5.228728970723607,2740
2447,5.228728970723607,5377
2448,5.228728970723607,4480
2449,5.228728970723607,6812
2450,5.228728970723607,6509
2451,5.228728970723607,4518
2452,5.228728970723607,6013
2453,5.228728970723607,5190
2454,5.228728970723607,2942
2455,5.228728970723607,9334
2456,5.228728970723607,6876
2457,5.127976701201845,6633
2458,5.127976701201845,3117
2459,5.104802514239393,6051
2460,5.104802514239393,4709
2461,5.104802514239393,7021
2462,5.104802514239393,4734
2463,5.101191962063798,6591
2464,5.101191962063798,5177
2465,5.101191962063798,3437
2466,5.101191962063798,1595
2467,5.101191962063798,7676
2468,5.101191962063798,2599
2469,5.0897616930200735,2388
2470,5.0897616930200735,4172
2471,5.0897616930200735,4333
2472,5.076837408011116,6563
2473,5.076837408011116,6423
2474,5.076837408011116,3408
2475,5.076837408011116,592
2476,5.076837408011116,5271
2477,5.076837408011116,4780
2478,5.076837408011116,6191
2479,5.076837408011116,2497
2480,5.076837408011116,6528
2481,5.076837408011116,6443
2482,5.076837408011116,9161
2483,5.076837408011116,3499
2484,5.076837408011116,3313
2485,5.076837408011116,3567
2486,5.012091508235121,3732
2487,5.012091508235121,8276
2488,5.012091508235121,6706
2489,5.012091508235121,4049
2490,5.012091508235121,5907
2491,5.012091508235121,4008
2492,5.012091508235121,4422
2493,5.012091508235121,4022
2494,5.012091508235121,4099
2495,5.012091508235121,5942
2496,5.012091508235121,4838
2497,5.012091508235121,8347
2498,5.012091508235121,2205
2499,5.012091508235121,4326
2500,5.012091508235121,4591
2501,5.012091508235121,7267
2502,5.012091508235121,4744
2503,5.012091508235121,1350
2504,5.012091508235121,1352
2505,5.012091508235121,5314
2506,5.012091508235121,9977
2507,5.012091508235121,5541
2508,5.012091508235121,4885
2509,5.012091508235121,9979
2510,5.012091508235121,7797
2511,5.012091508235121,8397
2512,5.012091508235121,4631
2513,5.012091508235121,4826
2514,5.012091508235121,6293
2515,5.012091508235121,905
2516,5.012091508235121,1857
2517,5.012091508235121,3740
2518,5.012091508235121,10069
2519,5.012091508235121,6295
2520,5.012091508235121,7008
2521,5.012091508235121,4805
2522,5.012091508235121,7050
2523,5.012091508235121,2398
2524,5.012091508235121,5297
2525,5.012091508235121,4040
2526,5.012091508235121,10116
2527,5.012091508235121,10119
2528,5.012091508235121,6602
2529,5.012091508235121,586
2530,5.012091508235121,8453
2531,5.012091508235121,6981
2532,5.012091508235121,1480
2533,5.012091508235121,5114
2534,5.012091508235121,6760
2535,5.012091508235121,6289
2536,5.012091508235121,8507
2537,5.012091508235121,3070
2538,5.012091508235121,6354
2539,5.012091508235121,7402
2540,5.012091508235121,7613
2541,5.012091508235121,6052
2542,5.012091508235121,6910
2543,5.012091508235121,3685
2544,5.012091508235121,3994
2545,5.012091508235121,7857
2546,5.012091508235121,850
2547,5.012091508235121,1660
2548,5.012091508235121,6215
2549,5.012091508235121,6365
2550,5.012091508235121,5467
2551,5.012091508235121,7271
2552,5.012091508235121,6983
2553,5.012091508235121,8594
2554,5.012091508235121,8634
2555,5.012091508235121,1762
2556,5.012091508235121,3681
2557,5.012091508235121,8643
2558,5.012091508235121,6895
2559,5.012091508235121,857
2560,5.012091508235121,1337
2561,5.012091508235121,6606
2562,5.012091508235121,5665
2563,5.012091508235121,1943
2564,5.012091508235121,8760
2565,5.012091508235121,3355
2566,5.012091508235121,5259
2567,5.012091508235121,2012
2568,5.012091508235121,728
2569,5.012091508235121,1999
2570,5.012091508235121,2203
2571,5.012091508235121,3032
2572,5.012091508235121,173
2573,5.012091508235121,3603
2574,5.012091508235121,4999
2575,5.012091508235121,5592
2576,5.012091508235121,7663
2577,5.012091508235121,4376
2578,5.012091508235121,780
2579,5.012091508235121,3303
2580,5.012091508235121,7989
2581,5.012091508235121,4836
2582,5.012091508235121,637
2583,5.012091508235121,4581
2584,5.012091508235121,2377
2585,5.012091508235121,379
2586,5.012091508235121,2411
2587,5.012091508235121,1825
2588,5.012091508235121,6288
2589,5.012091508235121,7182
2590,5.012091508235121,6488
2591,5.012091508235121,4005
2592,5.012091508235121,4034
2593,5.012091508235121,887
2594,5.012091508235121,8046
2595,5.012091508235121,6050
2596,5.012091508235121,1098
2597,5.012091508235121,921
2598,5.012091508235121,9135
2599,5.012091508235121,5309
2600,5.012091508235121,1846
2601,5.012091508235121,1130
2602,5.012091508235121,2679
2603,5.012091508235121,6937
2604,5.012091508235121,6631
2605,5.012091508235121,6524
2606,5.012091508235121,4650
2607,5.012091508235121,8092
2608,5.012091508235121,9237
2609,5.012091508235121,5424
2610,5.012091508235121,2934
2611,5.012091508235121,8120
2612,5.012091508235121,9318
2613,5.012091508235121,3023
2614,5.012091508235121,9364
2615,5.012091508235121,3043
2616,5.012091508235121,2842
2617,5.012091508235121,5734
2618,5.012091508235121,5613
2619,5.012091508235121,9387
2620,5.012091508235121,7536
2621,5.012091508235121,6082
2622,5.012091508235121,447
2623,5.012091508235121,5315
2624,5.012091508235121,8183
2625,5.012091508235121,9439
2626,5.012091508235121,1710
2627,5.012091508235121,6807
2628,5.012091508235121,2832
2629,5.012091508235121,7727
2630,5.012091508235121,5120
2631,5.012091508235121,3308
2632,5.012091508235121,3335
2633,5.012091508235121,1120
2634,5.012091508235121,50
2635,5.012091508235121,5509
2636,5.012091508235121,3413
2637,5.012091508235121,6441
2638,5.012091508235121,7175
2639,5.012091508235121,3974
2640,5.012091508235121,253
2641,5.012091508235121,4715
2642,5.012091508235121,3536
2643,5.012091508235121,3561
2644,5.012091508235121,3829
2645,5.0,3275
2646,5.0,5331
2647,5.0,6242
2648,5.0,7964
2649,5.0,3860
2650,4.983014741229139,8004
2651,4.950896027858869,5296
2652,4.950896027858869,6022
2653,4.950896027858869,7189
2654,4.950896027858869,6601
2655,4.950896027858869,6306
2656,4.950896027858869,1436
2657,4.950896027858869,3816
2658,4.950896027858869,5578
2659,4.950896027858869,3274
2660,4.950896027858869,318
2661,4.950896027858869,7403
2662,4.950896027858869,5173
2663,4.950896027858869,8711
2664,4.950896027858869,4711
2665,4.950896027858869,188
2666,4.950896027858869,3938
2667,4.950896027858869,8063
2668,4.950896027858869,1804
2669,4.950896027858869,5496
2670,4.950896027858869,8259
2671,4.950896027858869,6227
2672,4.854402886514143,5923
2673,4.854402886514143,1453
2674,4.854402886514143,6790
2675,4.854402886514143,7080
2676,4.854402886514143,1849
2677,4.770218443582702,6024
2678,4.713347382426038,1592
2679,4.713347382426038,867
2680,4.713347382426038,3439
2681,4.713347382426038,766
2682,4.713347382426038,5336
2683,4.687378342908828,5077
2684,4.687378342908828,1603
2685,4.687378342908828,16
2686,4.687378342908828,7209
2687,4.687378342908828,1058
2688,4.687378342908828,5202
2689,4.622595282056991,4116
2690,4.622595282056991,3882
2691,4.622595282056991,5641
2692,4.622595282056991,9810
2693,4.622595282056991,4226
2694,4.622595282056991,7229
2695,4.622595282056991,7196
2696,4.622595282056991,5357
2697,4.622595282056991,7169
2698,4.622595282056991,1333
2699,4.622595282056991,4135
2700,4.622595282056991,6253
2701,4.622595282056991,4270
2702,4.622595282056991,6259
2703,4.622595282056991,9393
2704,4.622595282056991,5390
2705,4.622595282056991,5841
2706,4.622595282056991,5299
2707,4.622595282056991,7732
2708,4.622595282056991,7746
2709,4.622595282056991,2866
2710,4.589282105866854,4152
2711,4.589282105866854,9808
2712,4.589282105866854,1798
2713,4.589282105866854,1364
2714,4.589282105866854,1386
2715,4.589282105866854,7458
2716,4.589282105866854,3515
2717,4.589282105866854,5940
2718,4.589282105866854,2017
2719,4.589282105866854,6045
2720,4.589282105866854,2207
2721,4.589282105866854,4141
2722,4.589282105866854,8914
2723,4.589282105866854,2201
2724,4.589282105866854,801
2725,4.589282105866854,5471
2726,4.589282105866854,7995
2727,4.589282105866854,4832
2728,4.589282105866854,5741
2729,4.589282105866854,3786
2730,4.589282105866854,4641
2731,4.589282105866854,2385
2732,4.589282105866854,4468
2733,4.589282105866854,3736
2734,4.589282105866854,5545
2735,4.589282105866854,5511
2736,4.589282105866854,4920
2737,4.589282105866854,6567
2738,4.589282105866854,3259
2739,4.589282105866854,4478
2740,4.589282105866854,6437
2741,4.557198045371168,2261
2742,4.557198045371168,5128
2743,4.557198045371168,6430
2744,4.557198045371168,7509
2745,4.557198045371168,5039
2746,4.557198045371168,6629
2747,4.557198045371168,3574
2748,4.506045634599061,5823
2749,4.47213595499958,3869
2750,4.47213595499958,3457
2751,4.47213595499958,2803
2752,4.47213595499958,3575
2753,4.47213595499958,6695
2754,4.47213595499958,7894
2755,4.47213595499958,3468
2756,4.47213595499958,684
2757,4.47213595499958,710
2758,4.47213595499958,5260
2759,4.47213595499958,9040
2760,4.47213595499958,4922
2761,4.47213595499958,4522
2762,4.47213595499958,5149
2763,4.47213595499958,737
2764,4.47213595499958,2626
2765,4.382356643885533,5542
2766,4.382356643885533,1095
2767,4.382356643885533,5135
2768,4.382356643885533,5557
2769,4.382356643885533,3282
2770,4.382356643885533,6542
2771,4.382356643885533,4211
2772,4.360482965114253,589
2773,4.209527992825524,5019
2774,4.209527992825524,9771
2775,4.209527992825524,1851
2776,4.209527992825524,3375
2777,4.209527992825524,9941
2778,4.209527992825524,2994
2779,4.209527992825524,8509
2780,4.209527992825524,8568
2781,4.209527992825524,1826
2782,4.209527992825524,5412
2783,4.209527992825524,5313
2784,4.209527992825524,6885
2785,4.209527992825524,2872
2786,4.209527992825524,6390
2787,4.209527992825524,6764
2788,4.183758339790504,3329
2789,4.183758339790504,4336
2790,4.183758339790504,282
2791,4.183758339790504,6974
2792,4.183758339790504,6537
2793,4.183758339790504,4963
2794,4.183758339790504,1864
2795,4.183758339790504,1705
2796,4.183758339790504,1433
2797,4.183758339790504,8859
2798,4.183758339790504,5702
2799,4.183758339790504,7422
2800,4.183758339790504,4998
2801,4.183758339790504,6011
2802,4.183758339790504,8073
2803,4.183758339790504,7694
2804,4.183758339790504,5499
2805,4.183758339790504,5829
2806,4.183758339790504,5338
2807,4.183758339790504,6816
2808,4.183758339790504,3252
2809,4.183758339790504,6078
2810,4.123105625617661,9669
2811,4.123105625617661,7574
2812,4.123105625617661,6540
2813,4.123105625617661,8326
2814,4.123105625617661,1346
2815,4.123105625617661,5795
2816,4.123105625617661,1372
2817,4.123105625617661,7803
2818,4.123105625617661,5976
2819,4.123105625617661,10217
2820,4.123105625617661,6561
2821,4.123105625617661,7860
2822,4.123105625617661,8647
2823,4.123105625617661,2744
2824,4.123105625617661,4895
2825,4.123105625617661,4076
2826,4.123105625617661,3683
2827,4.123105625617661,2484
2828,4.123105625617661,8029
2829,4.123105625617661,2487
2830,4.123105625617661,2530
2831,4.123105625617661,9120
2832,4.123105625617661,4179
2833,4.123105625617661,2051
2834,4.123105625617661,1571
2835,4.123105625617661,8096
2836,4.123105625617661,6307
2837,4.123105625617661,4595
2838,4.123105625617661,1009
2839,4.123105625617661,5922
2840,4.123105625617661,3109
2841,4.123105625617661,3121
